basket_id,open_time,symbol,direction,regime,adx,atr,atr_expansion_rate,impulse_score,dist_ema_abs,spread_points,hour,adx_accel,consecutive_same_dir,ema_slope,profit,hit_bsl,hit_tp,mae,max_depth,label_class,y_steamroller
1154,2023.03.13 12:31:42,EURUSD,SELL,rotation,17.09,0.00102,1.487805,16.5594,0.9656,1,12,0.27,1,0.00002,-25.10,1,0,-25.10,5,steamroller_bsl,1
1155,2023.03.13 18:56:04,EURUSD,BUY,compression,20.29,0.00049,-0.519608,7.9647,2.659,1,18,3.2,1,-0.00002,10.51,0,1,-22.89,5,winner,0
1156,2023.03.14 12:35:20,EURUSD,BUY,rotation,20.46,0.00086,0.755102,9.4335,0.1698,1,12,0.17,2,-0.00007,10.02,0,1,-1.94,2,winner,0
1157,2023.03.15 04:41:05,EURUSD,BUY,liquidity_vacuum,21.35,0.00019,-0.77907,4.6902,3.6407,1,4,0.89,3,-0.00002,-25.03,1,0,-25.03,5,steamroller_bsl,1
1158,2023.03.15 16:47:21,EURUSD,SELL,impulse,27.35,0.00079,3.157895,46.1983,5.6776,1,16,6.0,1,0.00005,-25.04,1,0,-25.04,5,steamroller_bsl,1
1159,2023.03.16 07:01:39,EURUSD,BUY,compression,20.95,0.00033,-0.582278,1.2326,1.3303,1,7,-6.4,1,0.00001,10.02,0,1,-1.23,3,winner,0
1160,2023.03.16 09:00:27,EURUSD,BUY,impulse,29.79,0.00077,1.333333,32.9585,0.9805,1,9,8.84,2,-0.00006,10.01,0,1,-10.64,5,winner,0
1161,2023.03.16 13:53:19,EURUSD,SELL,rotation,18.59,0.00162,1.103896,11.844,0.42,1,13,-11.2,1,-0.00004,-25.02,1,0,-25.02,5,steamroller_bsl,1
1162,2023.03.20 15:18:03,EURUSD,BUY,pullback_trend,26.85,0.00043,-0.734568,18.6341,3.6565,1,15,8.26,1,0.00003,10.05,0,1,-1.61,2,winner,0
1163,2023.03.21 14:04:40,EURUSD,BUY,rotation,18.12,0.00047,0.093023,3.3318,4.0061,1,14,-8.73,2,-0.00001,10.00,0,1,-4.12,4,winner,0
1164,2023.03.22 12:32:13,EURUSD,BUY,compression,21.17,0.00028,-0.404255,8.474,3.0958,1,12,3.05,3,-0.00000,10.16,0,1,-4.69,5,winner,0
1165,2023.03.22 22:49:42,EURUSD,BUY,pullback_trend,29.59,0.00020,-0.285714,21.2421,9.6083,2,22,8.42,4,-0.00000,10.04,0,1,-17.86,5,winner,0
1166,2023.03.28 03:56:29,EURUSD,BUY,liquidity_vacuum,20.26,0.00022,0.1,4.5236,3.2944,1,3,-9.33,5,0.00002,10.01,0,1,-1.00,3,winner,0
1167,2023.03.28 19:00:00,EURUSD,BUY,rotation,12.27,0.00026,0.181818,5.7399,1.687,1,19,-7.99,6,-0.00003,10.11,0,1,-4.44,5,winner,0
1168,2023.03.30 18:08:12,EURUSD,BUY,impulse,25.36,0.00025,-0.038462,30.4096,2.5185,1,18,13.09,7,-0.00004,-25.13,1,0,-26.88,5,steamroller_bsl,1
1169,2023.04.03 02:24:35,EURUSD,SELL,liquidity_vacuum,23.35,0.00038,0.52,7.4775,4.3098,1,2,-2.01,1,0.00003,-25.01,1,0,-25.01,3,steamroller_bsl,1
1170,2023.04.03 18:05:41,EURUSD,BUY,rotation,15.50,0.00035,-0.078947,1.9056,3.2223,1,18,-7.85,1,-0.00003,10.09,0,1,-5.19,5,winner,0
1171,2023.04.11 12:33:26,EURUSD,BUY,pullback_trend,23.27,0.00039,0.114286,18.3733,2.7616,1,12,7.77,2,-0.00003,10.01,0,1,-3.59,4,winner,0
1172,2023.04.12 08:26:39,EURUSD,BUY,grind,25.07,0.00044,0.128205,6.5119,0.1192,1,8,1.8,3,-0.00002,10.01,0,1,-0.51,2,winner,0
1173,2023.04.12 16:07:39,EURUSD,BUY,expansion,24.18,0.00075,0.704545,10.0701,2.8986,1,16,-0.89,4,-0.00005,10.00,0,1,-0.31,1,winner,0
1174,2023.04.14 06:00:24,EURUSD,BUY,liquidity_vacuum,14.44,0.00016,-0.786667,4.0358,4.5432,1,6,-9.74,5,-0.00001,-25.01,1,0,-25.01,5,steamroller_bsl,1
1175,2023.04.17 01:31:22,EURUSD,SELL,liquidity_vacuum,28.51,0.00022,0.375,33.1801,2.7603,1,1,14.07,1,-0.00000,10.02,0,1,-2.10,2,winner,0
1176,2023.04.17 18:06:41,EURUSD,SELL,pullback_trend,28.98,0.00030,0.363636,7.748,7.8867,1,18,0.47,2,0.00002,-25.08,1,0,-25.08,5,steamroller_bsl,1
1177,2023.04.18 12:19:36,EURUSD,BUY,false_breakout,19.68,0.00028,-0.066667,1.7087,4.4349,1,12,-9.3,1,0.00001,10.23,0,1,-24.42,5,winner,0
1178,2023.04.20 16:14:27,EURUSD,BUY,rotation,16.70,0.00058,1.071429,12.1839,0.2786,1,16,-2.98,2,-0.00003,10.09,0,1,-7.66,5,winner,0
1179,2023.04.21 15:44:28,EURUSD,BUY,rotation,18.43,0.00098,0.689655,12.325,0.6737,1,15,1.73,3,-0.00006,10.01,0,1,-0.15,1,winner,0
1180,2023.04.25 03:00:28,EURUSD,BUY,liquidity_vacuum,29.06,0.00032,-0.673469,24.1442,2.337,1,3,10.63,4,-0.00003,-25.04,1,0,-25.04,5,steamroller_bsl,1
1181,2023.04.25 19:25:15,EURUSD,SELL,false_breakout,18.16,0.00029,-0.09375,2.5521,6.2083,1,19,-10.9,1,0.00002,-25.04,1,0,-25.04,3,steamroller_bsl,1
1182,2023.04.26 12:07:29,EURUSD,BUY,rotation,16.93,0.00063,1.172414,13.3873,3.8528,1,12,-1.23,1,-0.00000,10.00,0,1,-1.82,3,winner,0
1183,2023.04.26 15:18:39,EURUSD,BUY,rotation,16.09,0.00095,0.507937,6.8105,2.1245,1,15,-0.84,2,0.00002,-25.13,1,0,-25.13,5,steamroller_bsl,1
1184,2023.04.28 11:22:55,EURUSD,SELL,compression,19.13,0.00043,-0.547368,7.2,2.0801,1,11,3.04,1,0.00001,10.24,0,1,-16.94,5,winner,0
1185,2023.05.01 19:02:28,EURUSD,SELL,pullback_trend,25.74,0.00027,-0.372093,15.6406,5.2824,1,19,6.61,2,0.00002,10.08,0,1,-11.85,5,winner,0
1186,2023.05.02 12:05:34,EURUSD,SELL,expansion,25.87,0.00046,0.703704,9.4445,2.1897,1,12,0.13,3,0.00003,-25.14,1,0,-25.14,5,steamroller_bsl,1
1187,2023.05.03 05:51:35,EURUSD,BUY,liquidity_vacuum,28.89,0.00014,-0.695652,8.2753,5.7414,1,5,3.02,1,-0.00000,10.05,0,1,-3.45,5,winner,0
1188,2023.05.03 11:07:33,EURUSD,BUY,rotation,18.85,0.00037,1.642857,18.1789,1.8013,1,11,-10.04,2,-0.00003,10.02,0,1,-3.50,4,winner,0
1189,2023.05.03 17:35:34,EURUSD,BUY,pullback_trend,29.76,0.00039,0.054054,24.1286,1.0723,1,17,10.91,3,-0.00003,10.12,0,1,-1.49,3,winner,0
1190,2023.05.04 02:11:27,EURUSD,BUY,liquidity_vacuum,20.04,0.00042,0.076923,3.2596,1.9616,1,2,-9.72,4,-0.00003,-25.08,1,0,-25.08,5,steamroller_bsl,1
1191,2023.05.04 14:09:38,EURUSD,SELL,impulse,28.69,0.00155,2.690476,45.9695,0.259,1,14,8.65,1,-0.00015,10.00,0,1,-0.22,1,winner,0
1192,2023.05.09 15:17:35,EURUSD,SELL,pullback_trend,25.43,0.00045,-0.709677,3.0006,2.4026,1,15,-3.26,2,-0.00001,10.11,0,1,-6.21,4,winner,0
1193,2023.05.10 13:30:04,EURUSD,SELL,pullback_trend,25.24,0.00030,-0.333333,2.2867,1.9469,1,13,-0.19,3,-0.00004,10.05,0,1,-24.30,5,winner,0
1194,2023.05.11 12:05:17,EURUSD,SELL,false_breakout,16.17,0.00038,0.266667,6.3227,4.2243,1,12,-9.07,4,0.00002,10.11,0,1,-5.94,5,winner,0
1195,2023.05.11 16:55:15,EURUSD,SELL,rotation,21.18,0.00037,-0.026316,13.1576,2.5506,1,16,5.01,5,0.00002,10.05,0,1,-5.23,4,winner,0
1196,2023.05.12 15:02:28,EURUSD,SELL,grind,25.76,0.00049,0.324324,15.9526,1.7976,1,15,4.58,6,0.00001,10.01,0,1,-1.23,1,winner,0
1197,2023.05.18 16:49:02,EURUSD,SELL,pullback_trend,27.68,0.00035,-0.285714,8.8969,5.4277,1,16,1.92,7,-0.00001,10.07,0,1,-22.63,5,winner,0
1198,2023.05.23 14:28:30,EURUSD,SELL,grind,21.53,0.00062,0.771429,12.3177,1.2138,1,14,-6.15,8,0.00002,10.01,0,1,-3.25,3,winner,0
1199,2023.05.24 18:21:41,EURUSD,SELL,compression,22.83,0.00034,-0.451613,7.6253,1.7012,1,18,1.3,9,0.00001,10.00,0,1,-0.52,2,winner,0
1200,2023.05.25 15:04:28,EURUSD,SELL,pullback_trend,26.92,0.00051,0.5,18.9576,0.7102,1,15,4.09,10,-0.00005,10.01,0,1,-9.09,4,winner,0
1201,2023.05.28 23:11:34,EURUSD,SELL,compression,16.42,0.00022,-0.568627,6.2275,0.5099,2,23,-10.5,11,0.00001,10.01,0,1,-3.05,2,winner,0
1202,2023.05.30 09:00:36,EURUSD,SELL,impulse,21.91,0.00050,1.272727,30.4418,1.7381,1,9,5.49,12,0.00004,10.04,0,1,-23.11,5,winner,0
1203,2023.05.31 10:58:42,EURUSD,SELL,pullback_trend,27.92,0.00047,-0.06,19.5318,2.8471,1,10,6.01,13,0.00001,10.00,0,1,-7.94,3,winner,0
1204,2023.06.01 01:31:22,EURUSD,BUY,liquidity_vacuum,22.93,0.00019,-0.595745,1.525,3.6999,1,1,-4.99,1,0.00000,10.04,0,1,-12.81,5,winner,0
1205,2023.06.01 12:58:15,EURUSD,BUY,expansion,29.56,0.00034,0.789474,23.2173,3.4502,1,12,6.63,2,-0.00002,10.03,0,1,-6.77,5,winner,0
1206,2023.06.01 21:22:02,EURUSD,BUY,pullback_trend,26.04,0.00017,-0.5,3.7347,8.5388,1,21,-3.52,3,-0.00001,-25.07,1,0,-25.07,5,steamroller_bsl,1
1207,2023.06.06 15:08:37,EURUSD,SELL,rotation,18.29,0.00042,1.470588,16.1586,2.6109,1,15,-7.75,1,-0.00004,10.02,0,1,-7.78,5,winner,0
1208,2023.06.07 08:35:39,EURUSD,SELL,grind,26.24,0.00040,-0.047619,17.8311,1.3243,1,8,7.95,2,0.00002,-25.00,1,0,-25.00,5,steamroller_bsl,1
1209,2023.06.07 15:25:02,EURUSD,BUY,pullback_trend,29.27,0.00059,0.475,12.3461,1.7444,1,15,3.03,1,-0.00004,10.03,0,1,-8.47,5,winner,0
1210,2023.06.08 12:07:39,EURUSD,BUY,compression,16.16,0.00026,-0.559322,2.2689,2.6756,1,12,-13.11,2,0.00002,10.00,0,1,-0.12,1,winner,0
1211,2023.06.14 19:49:40,EURUSD,SELL,impulse,29.99,0.00114,3.384615,62.3018,0.7824,1,19,13.83,1,0.00001,10.02,0,1,-13.73,5,winner,0
1212,2023.06.20 17:25:12,EURUSD,SELL,pullback_trend,29.98,0.00036,-0.684211,1.7381,2.1525,1,17,-0.01,2,0.00003,-25.06,1,0,-25.06,5,steamroller_bsl,1
1213,2023.06.22 01:01:16,EURUSD,BUY,liquidity_vacuum,22.21,0.00010,-0.722222,3.4921,11.1684,1,1,-7.77,1,0.00001,10.07,0,1,-3.78,5,winner,0
1214,2023.06.22 12:30:26,EURUSD,BUY,impulse,25.39,0.00048,3.8,45.9806,0.8826,1,12,3.18,2,-0.00003,-25.03,1,0,-25.03,4,steamroller_bsl,1
1215,2023.06.23 15:05:28,EURUSD,SELL,grind,22.83,0.00063,0.3125,4.3955,0.682,1,15,-2.56,1,0.00003,-25.01,1,0,-25.01,4,steamroller_bsl,1
1216,2023.06.27 15:10:00,EURUSD,BUY,pullback_trend,29.77,0.00056,-0.111111,15.8949,1.6597,1,15,6.94,1,-0.00008,-25.00,1,0,-25.00,5,steamroller_bsl,1
1217,2023.06.29 16:04:28,EURUSD,SELL,pullback_trend,28.68,0.00062,0.107143,3.2763,1.6194,1,16,-1.09,1,0.00005,10.00,0,1,-6.48,4,winner,0
1218,2023.07.03 10:02:15,EURUSD,SELL,grind,26.72,0.00039,-0.370968,1.9166,2.0666,5,10,-1.96,2,0.00001,10.00,0,1,-15.57,5,winner,0
1219,2023.07.04 23:55:37,EURUSD,SELL,pullback_trend,24.89,0.00012,-0.692308,2.6334,4.5337,2,23,-1.83,3,0.00001,10.05,0,1,-11.60,5,winner,0
1220,2023.07.05 19:01:30,EURUSD,SELL,false_breakout,17.70,0.00017,0.416667,7.9844,6.0711,1,19,-7.19,4,-0.00002,-26.09,1,0,-26.09,5,steamroller_bsl,1
1221,2023.07.07 20:44:00,EURUSD,BUY,rotation,19.18,0.00021,0.235294,8.1969,9.1357,5,20,1.48,1,-0.00001,10.03,0,1,-7.92,5,winner,0
1222,2023.07.11 06:50:33,EURUSD,BUY,liquidity_vacuum,19.61,0.00020,-0.047619,2.5864,2.9055,6,6,0.43,2,-0.00001,10.14,0,1,-17.91,5,winner,0
1223,2023.07.12 06:52:59,EURUSD,BUY,liquidity_vacuum,28.60,0.00024,0.2,22.0816,2.0062,5,6,8.99,3,-0.00002,10.00,0,1,-5.60,5,winner,0
1224,2023.07.12 21:15:37,EURUSD,BUY,false_breakout,22.07,0.00019,-0.208333,5.2131,12.4523,2,21,-6.53,4,-0.00001,10.03,0,1,-2.37,4,winner,0
1225,2023.07.13 08:23:17,EURUSD,BUY,impulse,26.78,0.00043,1.263158,25.2485,0.3877,5,8,4.71,5,0.00005,10.09,0,1,-0.93,2,winner,0
1226,2023.07.13 22:01:12,EURUSD,BUY,liquidity_vacuum,21.92,0.00011,-0.744186,5.1568,7.0272,15,22,-4.86,6,0.00001,10.08,0,1,-1.60,5,winner,0
1227,2023.07.14 05:58:42,EURUSD,BUY,liquidity_vacuum,29.79,0.00021,0.909091,29.0957,2.659,5,5,7.87,7,-0.00000,10.16,0,1,-13.24,5,winner,0
1228,2023.07.18 02:40:36,EURUSD,BUY,liquidity_vacuum,27.04,0.00037,0.761905,11.7049,0.3436,1,2,-2.75,8,0.00000,-25.08,1,0,-25.08,5,steamroller_bsl,1
1229,2023.07.19 17:47:45,EURUSD,SELL,pullback_trend,27.79,0.00038,0.027027,3.3532,3.1318,1,17,0.75,1,0.00003,10.02,0,1,-9.83,5,winner,0
1230,2023.07.20 18:43:20,EURUSD,SELL,pullback_trend,25.07,0.00027,-0.289474,4.2321,11.3283,7,18,-2.72,2,-0.00001,10.02,0,1,-4.23,5,winner,0
1231,2023.07.21 16:15:00,EURUSD,SELL,expansion,28.27,0.00045,0.666667,15.3568,0.3604,4,16,3.2,3,0.00006,10.50,0,1,-5.76,3,winner,0
1232,2023.07.24 10:25:36,EURUSD,SELL,pullback_trend,21.64,0.00058,0.288889,5.8829,3.176,1,10,-6.63,4,0.00004,10.02,0,1,-3.72,3,winner,0
1233,2023.07.24 22:59:04,EURUSD,SELL,liquidity_vacuum,24.01,0.00015,-0.741379,8.7446,4.4185,30,22,2.37,5,-0.00000,10.01,0,1,-9.39,5,winner,0
1234,2023.07.25 12:52:39,EURUSD,SELL,expansion,26.47,0.00028,0.866667,17.7026,4.0636,4,12,2.46,6,0.00001,-25.01,1,0,-25.01,5,steamroller_bsl,1
1235,2023.07.26 23:58:23,EURUSD,BUY,liquidity_vacuum,25.30,0.00013,-0.535714,1.2126,2.8502,10,23,-1.17,1,0.00001,10.13,0,1,-2.72,5,winner,0
1236,2023.07.27 05:57:19,EURUSD,BUY,liquidity_vacuum,27.07,0.00022,0.692308,12.5038,2.9628,5,5,1.77,2,0.00004,10.07,0,1,-4.48,5,winner,0
1237,2023.07.27 12:36:03,EURUSD,BUY,pullback_trend,29.61,0.00033,0.5,13.023,3.7719,4,12,2.54,3,-0.00001,-26.02,1,0,-26.02,5,steamroller_bsl,1
1238,2023.07.27 18:04:40,EURUSD,SELL,pullback_trend,25.34,0.00041,0.242424,5.9972,10.692,5,18,-4.27,1,-0.00005,10.01,0,1,-2.32,3,winner,0
1239,2023.07.28 01:14:05,EURUSD,SELL,liquidity_vacuum,24.05,0.00021,-0.487805,2.6249,4.0995,1,1,-1.29,2,0.00001,10.05,0,1,-1.35,4,winner,0
1240,2023.07.28 06:48:31,EURUSD,SELL,liquidity_vacuum,25.93,0.00062,1.952381,25.3238,0.56,5,6,1.88,3,-0.00003,10.00,0,1,-3.17,3,winner,0
1241,2023.07.28 09:38:29,EURUSD,SELL,grind,25.37,0.00067,0.080645,3.4676,0.6445,5,9,-0.56,4,0.00002,10.01,0,1,-23.59,5,winner,0
1242,2023.08.01 11:04:34,EURUSD,SELL,compression,20.57,0.00035,-0.477612,2.9704,1.4817,5,11,-4.8,5,0.00001,10.43,0,1,-11.64,5,winner,0
1243,2023.08.02 17:04:28,EURUSD,SELL,pullback_trend,25.22,0.00052,0.485714,18.0053,2.9925,5,17,4.65,6,0.00002,10.01,0,1,-2.59,3,winner,0
1244,2023.08.03 09:59:37,EURUSD,SELL,liquidity_vacuum,27.72,0.00049,-0.057692,8.9468,0.9871,10,9,2.5,7,0.00000,-25.55,1,0,-25.55,5,steamroller_bsl,1
1245,2023.08.04 18:54:03,EURUSD,BUY,false_breakout,13.37,0.00027,-0.44898,3.026,9.3039,4,18,-14.35,1,-0.00002,-25.00,1,0,-25.00,5,steamroller_bsl,1
1246,2023.08.07 08:17:13,EURUSD,SELL,impulse,29.94,0.00042,0.555556,39.9768,1.925,5,8,16.57,1,0.00001,10.00,0,1,-8.32,4,winner,0
1247,2023.08.08 14:10:20,EURUSD,SELL,rotation,18.17,0.00056,0.333333,5.3677,2.5375,4,14,-11.77,2,0.00005,-25.00,1,0,-25.00,5,steamroller_bsl,1
1248,2023.08.10 14:24:39,EURUSD,BUY,grind,22.11,0.00140,1.5,23.72,0.1601,7,14,3.94,1,0.00002,-25.08,1,0,-25.08,4,steamroller_bsl,1
1249,2023.08.14 05:05:44,EURUSD,SELL,liquidity_vacuum,26.49,0.00018,-0.871429,10.2558,3.5834,5,5,4.38,1,0.00001,10.00,0,1,-11.60,5,winner,0
1250,2023.08.14 16:01:31,EURUSD,SELL,liquidity_vacuum,29.68,0.00068,2.777778,35.9077,2.1998,9,16,3.19,2,0.00003,10.00,0,1,-14.32,4,winner,0
1251,2023.08.16 19:20:29,EURUSD,SELL,pullback_trend,28.79,0.00044,-0.352941,2.3702,2.2807,6,19,-0.89,3,0.00000,10.01,0,1,-2.53,3,winner,0
1252,2023.08.17 05:45:32,EURUSD,SELL,liquidity_vacuum,21.15,0.00011,-0.75,3.1638,4.655,5,5,-7.64,4,0.00000,-25.01,1,0,-25.01,5,steamroller_bsl,1
1253,2023.08.17 15:01:30,EURUSD,BUY,impulse,25.13,0.00054,3.909091,48.4241,1.4929,5,15,3.98,1,-0.00005,10.15,0,1,-16.55,5,winner,0
1254,2023.08.21 13:23:39,EURUSD,BUY,pullback_trend,28.32,0.00037,-0.314815,8.1198,2.1591,4,13,3.19,2,-0.00003,10.03,0,1,-9.17,5,winner,0
1255,2023.08.22 05:38:21,EURUSD,BUY,liquidity_vacuum,23.02,0.00015,-0.594595,2.9792,4.7167,6,5,-5.3,3,0.00000,10.01,0,1,-2.39,5,winner,0
1256,2023.08.22 09:30:00,EURUSD,BUY,impulse,29.57,0.00032,1.133333,27.1724,1.3563,5,9,6.55,4,-0.00004,-25.01,1,0,-25.01,5,steamroller_bsl,1
1257,2023.08.22 18:25:35,EURUSD,SELL,false_breakout,22.96,0.00021,-0.34375,2.8116,6.8463,5,18,-6.61,1,0.00002,10.04,0,1,-4.88,5,winner,0
1258,2023.08.24 14:46:30,EURUSD,SELL,pullback_trend,22.51,0.00061,1.904762,20.6614,1.655,5,14,-0.45,2,0.00004,10.03,0,1,-1.75,2,winner,0
1259,2023.08.25 06:22:28,EURUSD,SELL,liquidity_vacuum,27.98,0.00019,-0.688525,14.1744,5.3377,5,6,5.47,3,0.00000,-25.44,1,0,-25.44,5,steamroller_bsl,1
1260,2023.08.25 15:24:21,EURUSD,BUY,impulse,23.53,0.00120,5.315789,53.8945,0.1465,5,15,-4.45,1,0.00002,10.04,0,1,-11.91,5,winner,0
1261,2023.08.27 23:02:01,EURUSD,SELL,liquidity_vacuum,18.93,0.00013,-0.891667,0.8631,0.2523,17,23,-4.6,1,-0.00001,-25.08,1,0,-25.08,5,steamroller_bsl,1
1262,2023.08.30 00:21:02,EURUSD,BUY,liquidity_vacuum,22.20,0.00015,0.153846,10.533,7.818,1,0,3.27,1,-0.00001,10.78,0,1,-10.62,5,winner,0
1263,2023.08.30 17:00:28,EURUSD,BUY,pullback_trend,23.66,0.00036,1.4,19.3411,4.8844,4,17,1.46,2,-0.00003,-25.02,1,0,-25.02,3,steamroller_bsl,1
1264,2023.08.31 18:22:34,EURUSD,SELL,false_breakout,19.79,0.00030,-0.166667,2.1645,5.0581,5,18,-3.87,1,0.00001,10.00,0,1,-14.80,5,winner,0
1265,2023.09.01 15:05:00,EURUSD,BUY,impulse,19.29,0.00114,2.8,30.646,0.9839,1,15,-0.5,1,-0.00018,-25.03,1,0,-25.03,5,steamroller_bsl,1
1266,2023.09.05 14:25:21,EURUSD,SELL,pullback_trend,22.27,0.00079,-0.307018,9.1176,1.0303,5,14,2.98,1,0.00006,10.04,0,1,-6.44,4,winner,0
1267,2023.09.12 10:44:50,EURUSD,SELL,compression,19.27,0.00036,-0.544304,2.0848,1.9391,4,10,-3.0,2,0.00000,10.00,0,1,-8.30,5,winner,0
1268,2023.09.13 13:35:29,EURUSD,SELL,rotation,17.58,0.00063,0.75,9.1994,0.3976,5,13,-1.69,3,-0.00001,10.01,0,1,-4.51,4,winner,0
1269,2023.09.14 11:21:28,EURUSD,SELL,impulse,29.20,0.00026,-0.587302,25.7887,1.3948,5,11,11.62,4,0.00001,10.02,0,1,-4.03,5,winner,0
1270,2023.09.14 20:40:40,EURUSD,SELL,false_breakout,17.19,0.00026,0.0,4.7361,8.5443,5,20,-12.01,5,0.00002,-25.13,1,0,-25.13,5,steamroller_bsl,1
1271,2023.09.18 18:57:02,EURUSD,BUY,impulse,29.32,0.00023,-0.115385,26.2957,4.5428,5,18,12.13,1,-0.00002,10.00,0,1,-8.05,5,winner,0
1272,2023.09.19 13:55:00,EURUSD,BUY,expansion,29.33,0.00056,1.434783,15.9718,0.8157,6,13,0.01,2,-0.00006,10.03,0,1,-8.47,5,winner,0
1273,2023.09.20 18:39:00,EURUSD,BUY,compression,22.26,0.00031,-0.446429,3.0756,3.9023,3,18,-7.07,3,-0.00000,-25.07,1,0,-25.07,5,steamroller_bsl,1
1274,2023.09.21 03:06:35,EURUSD,SELL,liquidity_vacuum,29.02,0.00026,-0.16129,16.0052,7.1409,1,3,6.76,1,0.00002,10.48,0,1,-9.47,5,winner,0
1275,2023.09.21 14:15:00,EURUSD,SELL,expansion,29.67,0.00053,1.038462,13.0009,0.065,1,14,0.65,2,0.00005,10.02,0,1,-8.34,4,winner,0
1276,2023.09.22 11:12:35,EURUSD,SELL,compression,20.51,0.00033,-0.377358,2.3062,1.2249,5,11,-9.16,3,-0.00000,10.09,0,1,-11.26,5,winner,0
1277,2023.09.25 17:09:15,EURUSD,SELL,false_breakout,14.55,0.00040,0.212121,5.3215,4.401,2,17,-5.96,4,0.00001,10.01,0,1,-1.43,1,winner,0
1278,2023.09.27 19:35:02,EURUSD,SELL,impulse,25.88,0.00041,0.025,26.7728,4.6514,3,19,11.33,5,0.00003,-25.08,1,0,-25.08,5,steamroller_bsl,1
1279,2023.09.28 13:44:44,EURUSD,BUY,rotation,21.43,0.00066,0.609756,7.0423,1.379,7,13,-4.45,1,0.00004,10.00,0,1,-3.96,4,winner,0
1280,2023.09.28 17:49:55,EURUSD,BUY,pullback_trend,22.97,0.00044,-0.333333,5.1762,3.5848,7,17,1.54,2,0.00002,10.02,0,1,-2.98,4,winner,0
1281,2023.09.29 04:58:51,EURUSD,BUY,liquidity_vacuum,24.11,0.00015,-0.659091,5.1821,4.8082,1,4,1.14,3,0.00000,10.13,0,1,-5.32,5,winner,0
1282,2023.10.02 09:14:04,EURUSD,BUY,impulse,24.47,0.00049,2.266667,25.4151,0.1138,5,9,0.36,4,-0.00000,-25.02,1,0,-25.02,5,steamroller_bsl,1
1283,2023.10.03 14:07:39,EURUSD,SELL,rotation,19.86,0.00055,0.122449,1.8318,0.0294,4,14,-4.61,1,0.00001,-25.09,1,0,-25.09,5,steamroller_bsl,1
1284,2023.10.05 22:16:13,EURUSD,BUY,liquidity_vacuum,27.03,0.00024,-0.563636,15.9574,2.8697,15,22,7.17,1,-0.00003,10.01,0,1,-5.44,5,winner,0
1285,2023.10.06 12:00:38,EURUSD,BUY,pullback_trend,29.52,0.00031,0.291667,9.4251,1.7136,1,12,2.49,2,-0.00002,-25.01,1,0,-25.01,5,steamroller_bsl,1
1286,2023.10.06 15:24:26,EURUSD,SELL,rotation,16.79,0.00090,1.903226,20.1572,0.8999,1,15,-12.73,1,0.00002,10.03,0,1,-22.47,5,winner,0
1287,2023.10.09 09:41:30,EURUSD,SELL,impulse,28.57,0.00044,-0.511111,25.3224,2.6495,1,9,11.78,2,0.00001,-25.05,1,0,-25.05,5,steamroller_bsl,1
1288,2023.10.10 11:55:38,EURUSD,BUY,rotation,19.68,0.00036,-0.181818,1.7123,3.2492,1,11,-8.89,1,-0.00003,10.07,0,1,-7.28,5,winner,0
1289,2023.10.10 15:46:04,EURUSD,BUY,rotation,20.13,0.00053,0.472222,6.901,0.715,1,15,0.45,2,-0.00002,-25.13,1,0,-25.13,5,steamroller_bsl,1
1290,2023.10.13 17:09:29,EURUSD,SELL,pullback_trend,22.42,0.00047,-0.113208,5.7461,2.6644,1,17,2.29,1,-0.00002,-25.03,1,0,-25.03,5,steamroller_bsl,1
1291,2023.10.17 13:55:00,EURUSD,BUY,pullback_trend,29.38,0.00067,0.425532,19.5178,0.5698,2,13,6.96,1,-0.00009,10.03,0,1,-1.76,3,winner,0
1292,2023.10.17 22:01:00,EURUSD,BUY,liquidity_vacuum,24.70,0.00013,-0.80597,2.3234,1.2935,14,22,-4.68,2,0.00001,10.01,0,1,-3.23,4,winner,0
1293,2023.10.18 07:56:22,EURUSD,BUY,expansion,27.74,0.00033,1.538462,23.3651,1.202,2,7,3.04,3,-0.00000,-25.08,1,0,-25.08,5,steamroller_bsl,1
1294,2023.10.18 17:48:33,EURUSD,SELL,rotation,18.78,0.00039,0.181818,3.3382,3.68,2,17,-8.96,1,0.00001,-25.09,1,0,-25.09,5,steamroller_bsl,1
1295,2023.10.19 17:34:27,EURUSD,BUY,rotation,15.37,0.00108,1.769231,18.7735,0.7247,5,17,-3.41,1,0.00005,10.01,0,1,-2.53,2,winner,0
1296,2023.10.24 00:40:35,EURUSD,BUY,liquidity_vacuum,28.87,0.00011,-0.898148,30.6137,8.0549,5,0,13.5,2,-0.00001,-25.04,1,0,-25.04,5,steamroller_bsl,1
1297,2023.10.24 20:47:59,EURUSD,SELL,false_breakout,18.24,0.00020,0.818182,10.2805,5.5946,1,20,-10.63,1,0.00001,10.57,0,1,-3.80,3,winner,0
