basket_id,open_time,symbol,direction,warn_depth,max_depth,ema_sep_atr,ema_slope,atr,adx,dist_ema_trend_atr,spread_points,hour,dow,roll_wr,roll_pf,roll_n,ema_slope_accel,adx_accel,atr_expansion_rate,consecutive_same_dir,dist_ema_abs,impulse_score,is_sell,profit,hit_bsl,mae,mfe,bars_alive,label_class,y_steamroller,y_mid_steamroller
1678,2025.10.01 08:56:34,EURUSD,BUY,2,5,1.1653,-0.00006,0.00074,29.52,0.1966,1,8,3,0.7400,1.1395,50,-6e-05,7.31,0.321429,3,0.1966,19.9834,0.0,10.00,0,-22.79,10.00,650,winner,0,0
1678,2025.10.01 08:56:34,EURUSD,BUY,3,5,1.1653,-0.00006,0.00074,29.52,0.1966,1,8,3,0.7400,1.1395,50,-6e-05,7.31,0.321429,3,0.1966,19.9834,0.0,10.00,0,-22.79,10.00,650,winner,0,0
1678,2025.10.01 08:56:34,EURUSD,BUY,4,5,1.1653,-0.00006,0.00074,29.52,0.1966,1,8,3,0.7400,1.1395,50,-6e-05,7.31,0.321429,3,0.1966,19.9834,0.0,10.00,0,-22.79,10.00,650,winner,0,0
1678,2025.10.01 08:56:34,EURUSD,BUY,5,5,1.1653,-0.00006,0.00074,29.52,0.1966,1,8,3,0.7400,1.1395,50,-6e-05,7.31,0.321429,3,0.1966,19.9834,0.0,10.00,0,-22.79,10.00,650,winner,0,0
1679,2025.10.03 15:46:37,EURUSD,BUY,2,5,0.7840,-0.00003,0.00071,15.48,-0.1642,1,15,5,0.7600,1.2676,50,3e-05,-14.04,-0.040541,4,0.1642,2.341,0.0,-25.10,1,-25.10,4.50,514,steamroller_bsl,1,1
1679,2025.10.03 15:46:37,EURUSD,BUY,3,5,0.7840,-0.00003,0.00071,15.48,-0.1642,1,15,5,0.7600,1.2676,50,3e-05,-14.04,-0.040541,4,0.1642,2.341,0.0,-25.10,1,-25.10,4.50,514,steamroller_bsl,1,1
1679,2025.10.03 15:46:37,EURUSD,BUY,4,5,0.7840,-0.00003,0.00071,15.48,-0.1642,1,15,5,0.7600,1.2676,50,3e-05,-14.04,-0.040541,4,0.1642,2.341,0.0,-25.10,1,-25.10,4.50,514,steamroller_bsl,1,1
1679,2025.10.03 15:46:37,EURUSD,BUY,5,5,0.7840,-0.00003,0.00071,15.48,-0.1642,1,15,5,0.7600,1.2676,50,3e-05,-14.04,-0.040541,4,0.1642,2.341,0.0,-25.10,1,-25.10,4.50,514,steamroller_bsl,1,1
1680,2025.10.07 11:09:25,EURUSD,SELL,2,3,-4.8614,-0.00003,0.00034,22.82,-3.7746,1,11,2,0.7400,1.1391,50,0.0,7.34,-0.521127,1,3.7746,16.1237,1.0,10.02,0,-2.16,10.02,179,winner,0,0
1680,2025.10.07 11:09:25,EURUSD,SELL,3,3,-4.8614,-0.00003,0.00034,22.82,-3.7746,1,11,2,0.7400,1.1391,50,0.0,7.34,-0.521127,1,3.7746,16.1237,1.0,10.02,0,-2.16,10.02,179,winner,0,0
1681,2025.10.08 07:06:38,EURUSD,SELL,2,5,-4.3003,0.00001,0.00033,22.42,-3.3700,2,7,3,0.7400,1.1392,50,4e-05,-0.4,-0.029412,2,3.37,2.2425,1.0,10.04,0,-4.41,10.04,46,winner,0,0
1681,2025.10.08 07:06:38,EURUSD,SELL,3,5,-4.3003,0.00001,0.00033,22.42,-3.3700,2,7,3,0.7400,1.1392,50,4e-05,-0.4,-0.029412,2,3.37,2.2425,1.0,10.04,0,-4.41,10.04,46,winner,0,0
1681,2025.10.08 07:06:38,EURUSD,SELL,4,5,-4.3003,0.00001,0.00033,22.42,-3.3700,2,7,3,0.7400,1.1392,50,4e-05,-0.4,-0.029412,2,3.37,2.2425,1.0,10.04,0,-4.41,10.04,46,winner,0,0
1681,2025.10.08 07:06:38,EURUSD,SELL,5,5,-4.3003,0.00001,0.00033,22.42,-3.3700,2,7,3,0.7400,1.1392,50,4e-05,-0.4,-0.029412,2,3.37,2.2425,1.0,10.04,0,-4.41,10.04,46,winner,0,0
1682,2025.10.08 14:49:59,EURUSD,BUY,2,4,1.1548,0.00002,0.00047,24.00,-0.0218,1,14,3,0.7400,1.1392,50,1e-05,1.58,0.424242,1,0.0218,8.0079,0.0,10.04,0,-9.40,10.04,156,winner,0,0
1682,2025.10.08 14:49:59,EURUSD,BUY,3,4,1.1548,0.00002,0.00047,24.00,-0.0218,1,14,3,0.7400,1.1392,50,1e-05,1.58,0.424242,1,0.0218,8.0079,0.0,10.04,0,-9.40,10.04,156,winner,0,0
1682,2025.10.08 14:49:59,EURUSD,BUY,4,4,1.1548,0.00002,0.00047,24.00,-0.0218,1,14,3,0.7400,1.1392,50,1e-05,1.58,0.424242,1,0.0218,8.0079,0.0,10.04,0,-9.40,10.04,156,winner,0,0
1683,2025.10.09 04:19:05,EURUSD,BUY,2,5,3.4462,-0.00002,0.00025,24.76,2.5841,2,4,4,0.7400,1.1391,50,-4e-05,0.76,-0.468085,2,2.5841,3.566,0.0,-25.03,1,-25.03,0.80,133,steamroller_bsl,1,1
1683,2025.10.09 04:19:05,EURUSD,BUY,3,5,3.4462,-0.00002,0.00025,24.76,2.5841,2,4,4,0.7400,1.1391,50,-4e-05,0.76,-0.468085,2,2.5841,3.566,0.0,-25.03,1,-25.03,0.80,133,steamroller_bsl,1,1
1683,2025.10.09 04:19:05,EURUSD,BUY,4,5,3.4462,-0.00002,0.00025,24.76,2.5841,2,4,4,0.7400,1.1391,50,-4e-05,0.76,-0.468085,2,2.5841,3.566,0.0,-25.03,1,-25.03,0.80,133,steamroller_bsl,1,1
1683,2025.10.09 04:19:05,EURUSD,BUY,5,5,3.4462,-0.00002,0.00025,24.76,2.5841,2,4,4,0.7400,1.1391,50,-4e-05,0.76,-0.468085,2,2.5841,3.566,0.0,-25.03,1,-25.03,0.80,133,steamroller_bsl,1,1
1684,2025.10.09 18:25:38,EURUSD,SELL,2,5,-5.9389,0.00003,0.00044,10.86,-5.1506,2,18,4,0.7200,1.0292,50,5e-05,-13.9,0.76,1,5.1506,9.8876,1.0,-25.11,1,-25.11,2.98,262,steamroller_bsl,1,1
1684,2025.10.09 18:25:38,EURUSD,SELL,3,5,-5.9389,0.00003,0.00044,10.86,-5.1506,2,18,4,0.7200,1.0292,50,5e-05,-13.9,0.76,1,5.1506,9.8876,1.0,-25.11,1,-25.11,2.98,262,steamroller_bsl,1,1
