basket_id,open_time,symbol,direction,open_level,ema_fast,ema_trend,ema_sep,ema_sep_atr,ema_slope,atr,adx,grid_center,dist_ema_trend_atr,spread_points,hour,dow,roll_wr,roll_pf,roll_n,ema_slope_accel,adx_accel,atr_expansion_rate,consecutive_same_dir,dist_ema_abs,impulse_score,adx_x_atr_expand,slope_x_consec,impulse_x_dist,close_time,profit,exit_reason,hit_tp,hit_bsl,mae,mfe,bars_alive,max_depth,label_class,y_steamroller,y_fail
255,2018.12.21 13:19:54,EURUSD,SELL,1,1.14142,1.14315,-0.00173,-2.9414,-0.00001,0.00059,22.49,1.14148,-1.9356,8,13,5,0.8000,1.6073,50,-6e-05,-6.48,-0.144928,2,1.9356,2.0839,0.0,1.2,4.0336,2019.01.02 06:02:14,-25.02,BASKET_SL,0,1,-25.02,7.68,1449,5,steamroller_bsl,1,1
256,2019.01.02 19:50:00,EURUSD,SELL,1,1.13350,1.13637,-0.00287,-9.3330,0.00004,0.00031,29.33,1.13345,-8.0953,8,19,3,0.8000,1.6072,50,5e-05,6.84,-0.474576,3,8.0953,17.7038,0.0,1.5,143.3178,2019.01.02 22:38:13,10.02,BASKET_TP,1,0,-2.26,10.02,33,4,winner,0,0
257,2019.01.03 00:47:20,EURUSD,SELL,1,1.13356,1.13454,-0.00098,-1.1853,0.00004,0.00083,25.68,1.13344,-0.2378,9,0,4,0.8000,1.6070,50,0.0,-3.65,1.677419,4,0.2378,18.8336,0.0,0.0,4.4786,2019.01.04 08:14:27,-25.06,BASKET_SL,0,1,-25.06,2.01,377,5,steamroller_bsl,1,1
258,2019.01.04 09:54:33,EURUSD,BUY,1,1.14085,1.14005,0.00080,1.8062,-0.00001,0.00044,21.26,1.14089,0.6748,8,9,5,0.7800,1.4243,50,-5e-05,-4.42,-0.46988,1,0.6748,1.1687,0.0,0.5,0.7886,2019.01.04 16:02:40,10.09,BASKET_TP,1,0,-24.86,10.09,74,5,winner,0,1
259,2019.01.04 17:19:42,EURUSD,BUY,1,1.14017,1.13943,0.00074,1.0610,-0.00002,0.00070,29.49,1.14016,-0.1928,8,17,5,0.7800,1.4246,50,-1e-05,8.23,0.590909,2,0.1928,23.5173,4.863182,0.2,4.5341,2019.01.09 14:35:40,10.00,BASKET_TP,1,0,-0.08,10.00,832,1,winner,0,0
260,2019.01.09 21:44:18,EURUSD,BUY,1,1.15472,1.15246,0.00226,8.0427,-0.00002,0.00028,24.32,1.15472,6.9392,3,21,3,0.7800,1.4239,50,0.0,-5.17,-0.6,3,6.9392,3.2348,0.0,0.0,22.4469,2019.01.11 14:23:40,-25.02,BASKET_SL,0,1,-25.02,7.08,488,5,steamroller_bsl,1,1
261,2019.01.11 17:06:29,EURUSD,SELL,1,1.14760,1.14996,-0.00236,-5.3667,0.00002,0.00044,27.31,1.14758,-4.3731,8,17,5,0.7600,1.2718,50,4e-05,2.99,0.571429,1,4.3731,13.6876,1.708571,0.4,59.8571,2019.01.15 09:15:04,10.00,BASKET_TP,1,0,-1.48,10.00,482,2,winner,0,0
262,2019.01.15 13:32:28,EURUSD,SELL,1,1.14240,1.14429,-0.00188,-5.0783,-0.00005,0.00037,28.46,1.14240,-4.0906,8,13,2,0.7600,1.2712,50,-7e-05,1.15,-0.159091,2,4.0906,5.0227,0.0,1.4,20.5457,2019.01.15 16:05:40,10.05,BASKET_TP,1,0,-10.05,10.05,31,5,winner,0,0
263,2019.01.15 19:08:37,EURUSD,SELL,1,1.13886,1.14142,-0.00256,-7.1386,0.00000,0.00036,13.78,1.13888,-6.0386,8,19,2,0.7600,1.2711,50,5e-05,-14.68,-0.027027,3,6.0386,3.5096,0.0,1.5,21.1934,2019.01.16 11:49:27,10.00,BASKET_TP,1,0,-12.65,10.00,200,5,winner,0,0
264,2019.01.16 13:16:42,EURUSD,SELL,1,1.13886,1.13991,-0.00105,-2.4961,-0.00001,0.00042,21.07,1.13888,-1.4566,8,13,3,0.7800,1.4229,50,-1e-05,7.29,0.166667,4,1.4566,18.7108,1.215,0.4,27.2542,2019.01.18 15:30:29,10.03,BASKET_TP,1,0,-4.16,10.03,603,3,winner,0,0
265,2019.01.18 18:11:59,EURUSD,SELL,1,1.13605,1.13777,-0.00172,-6.4533,0.00001,0.00027,24.40,1.13603,-5.3712,8,18,5,0.7800,1.4230,50,2e-05,3.33,-0.357143,5,5.3712,10.7028,0.0,1.0,57.4869,2019.01.22 07:16:16,10.02,BASKET_TP,1,0,-10.98,10.02,445,5,winner,0,0
266,2019.01.22 08:08:37,EURUSD,SELL,1,1.13526,1.13595,-0.00069,-2.0252,-0.00001,0.00034,22.77,1.13525,-1.0785,8,8,2,0.7800,1.4230,50,-2e-05,-1.63,0.259259,6,1.0785,6.0622,0.0,1.2,6.5381,2019.01.24 08:15:42,10.08,BASKET_TP,1,0,-16.37,10.08,578,5,winner,0,0
267,2019.01.24 12:00:20,EURUSD,SELL,1,1.13429,1.13603,-0.00174,-4.4494,0.00003,0.00039,26.25,1.13420,-3.6346,8,12,4,0.7800,1.4223,50,4e-05,3.48,0.147059,7,3.6346,13.2392,0.511765,2.8,48.1193,2019.01.24 13:32:29,10.12,BASKET_TP,1,0,-2.92,10.12,18,4,winner,0,0
268,2019.01.24 14:06:19,EURUSD,SELL,1,1.13369,1.13520,-0.00151,-1.2623,0.00007,0.00120,27.11,1.13351,-0.4859,8,14,4,0.8000,1.6052,50,4e-05,0.86,2.076923,8,0.4859,27.0107,1.786154,3.2,13.1245,2019.01.24 16:54:38,10.04,BASKET_TP,1,0,-7.21,10.04,33,3,winner,0,0
269,2019.01.24 23:19:26,EURUSD,SELL,1,1.13033,1.13144,-0.00111,-4.7094,0.00002,0.00024,24.22,1.13031,-3.4908,8,23,4,0.8000,1.6050,50,-5e-05,-2.89,-0.8,9,3.4908,5.8727,0.0,4.5,20.5004,2019.01.25 14:03:19,-25.08,BASKET_SL,0,1,-25.08,1.94,177,5,steamroller_bsl,1,1
270,2019.01.28 09:07:33,EURUSD,SELL,1,1.14013,1.14079,-0.00066,-1.9028,0.00001,0.00035,28.63,1.14009,-0.9513,8,9,1,0.7800,1.4226,50,-1e-05,4.41,0.458333,10,0.9513,18.7412,2.02125,1.0,17.8285,2019.01.30 19:03:29,-25.47,BASKET_SL,0,1,-25.47,4.48,695,5,steamroller_bsl,1,1
271,2019.01.31 06:09:38,EURUSD,BUY,1,1.15035,1.14921,0.00114,5.7061,-0.00001,0.00020,27.59,1.15038,4.5956,8,6,4,0.7600,1.2684,50,-2e-05,-1.04,-0.428571,1,4.5956,1.8489,0.0,0.2,8.4968,2019.01.31 16:23:30,-25.05,BASKET_SL,0,1,-25.05,5.74,123,5,steamroller_bsl,1,1
272,2019.01.31 20:42:26,EURUSD,SELL,1,1.14431,1.14587,-0.00156,-7.2162,0.00000,0.00022,11.65,1.14430,-6.3664,8,20,4,0.7400,1.1401,50,1e-05,-15.94,0.1,1,6.3664,3.1916,0.0,0.1,20.319,2019.02.04 14:51:16,10.04,BASKET_TP,1,0,-19.36,10.04,506,5,winner,0,0
273,2019.02.04 16:55:34,EURUSD,SELL,1,1.14308,1.14394,-0.00086,-2.2049,0.00002,0.00039,24.54,1.14300,-1.3939,8,16,1,0.7600,1.2685,50,2e-05,12.89,0.772727,2,1.3939,35.0557,9.960455,0.4,48.8642,2019.02.06 07:06:11,10.00,BASKET_TP,1,0,-0.98,10.00,458,2,winner,0,0
274,2019.02.06 08:26:38,EURUSD,SELL,1,1.13870,1.13959,-0.00089,-3.1337,-0.00001,0.00028,26.23,1.13874,-1.8328,8,8,3,0.7600,1.2684,50,-3e-05,1.69,-0.282051,3,1.8328,5.6382,0.0,0.9,10.3337,2019.02.07 01:46:04,10.03,BASKET_TP,1,0,-1.52,10.03,208,3,winner,0,0
275,2019.02.07 02:49:31,EURUSD,SELL,1,1.13607,1.13659,-0.00052,-3.7124,-0.00001,0.00014,26.28,1.13608,-2.6270,8,2,4,0.7600,1.2684,50,0.0,0.05,-0.5,4,2.627,2.7568,0.0,0.0,7.242,2019.02.07 11:36:32,10.02,BASKET_TP,1,0,-0.99,10.02,106,3,winner,0,0
276,2019.02.07 14:12:31,EURUSD,SELL,1,1.13364,1.13432,-0.00069,-1.6934,0.00001,0.00041,27.67,1.13366,-0.6013,8,14,4,0.7600,1.2683,50,2e-05,1.39,1.928571,5,0.6013,24.916,2.680714,1.0,14.982,2019.02.11 08:53:29,10.00,BASKET_TP,1,0,-4.70,10.00,512,3,winner,0,0
277,2019.02.11 12:57:33,EURUSD,SELL,1,1.13083,1.13132,-0.00049,-1.8987,-0.00002,0.00026,28.91,1.13083,-0.9055,8,12,1,0.7800,1.4195,50,-3e-05,1.24,-0.365854,6,0.9055,6.0064,0.0,1.8,5.4388,2019.02.12 08:43:26,10.00,BASKET_TP,1,0,-0.56,10.00,237,2,winner,0,0
278,2019.02.12 10:11:30,EURUSD,SELL,1,1.12729,1.12768,-0.00039,-1.2821,0.00002,0.00030,26.96,1.12729,-0.2908,8,10,2,0.7800,1.4195,50,4e-05,-1.95,0.153846,7,0.2908,5.5112,0.0,2.8,1.6026,2019.02.13 17:22:36,10.01,BASKET_TP,1,0,-18.88,10.01,374,5,winner,0,0
279,2019.02.13 23:48:37,EURUSD,SELL,1,1.12596,1.12726,-0.00130,-5.7065,0.00002,0.00023,23.32,1.12591,-4.4016,8,23,3,0.7800,1.4196,50,0.0,-3.64,-0.233333,8,4.4016,5.1004,0.0,0.0,22.4499,2019.02.15 13:26:27,10.03,BASKET_TP,1,0,-20.67,10.03,452,5,winner,0,1
280,2019.02.15 15:07:28,EURUSD,SELL,1,1.12680,1.12721,-0.00041,-0.5645,0.00005,0.00073,26.98,1.12671,0.4131,8,15,5,0.8000,1.6011,50,3e-05,3.66,2.173913,9,0.4131,33.9624,7.956522,2.7,14.0299,2019.02.19 17:29:28,-25.05,BASKET_SL,0,1,-25.05,9.15,604,5,steamroller_bsl,1,1
281,2019.02.19 19:40:18,EURUSD,BUY,1,1.13444,1.13269,0.00175,6.3179,-0.00002,0.00028,19.91,1.13446,5.1189,8,19,2,0.7800,1.4193,50,-7e-05,-7.07,-0.616438,1,5.1189,2.4797,0.0,0.7,12.6935,2019.02.21 12:50:40,10.04,BASKET_TP,1,0,-7.31,10.04,494,5,winner,0,0
282,2019.02.21 14:15:55,EURUSD,BUY,1,1.13556,1.13467,0.00089,1.6930,-0.00003,0.00053,14.81,1.13568,0.8405,8,14,4,0.7800,1.4193,50,-1e-05,-5.1,0.892857,2,0.8405,10.2387,0.0,0.2,8.6056,2019.02.25 10:40:37,10.00,BASKET_TP,1,0,-13.25,10.00,532,5,winner,0,0
283,2019.02.25 12:55:37,EURUSD,BUY,1,1.13594,1.13530,0.00064,2.7078,-0.00002,0.00024,26.90,1.13594,1.3590,8,12,1,0.7800,1.4193,50,1e-05,12.09,-0.54717,3,1.359,26.1197,0.0,0.3,35.4967,2019.02.26 16:14:30,10.02,BASKET_TP,1,0,-6.82,10.02,327,5,winner,0,0
284,2019.02.26 21:14:00,EURUSD,BUY,1,1.13906,1.13775,0.00131,9.0551,-0.00001,0.00014,26.24,1.13909,7.7821,3,21,2,0.7800,1.4194,50,1e-05,-0.66,-0.416667,4,7.7821,4.0455,0.0,0.4,31.4827,2019.02.28 10:43:37,10.02,BASKET_TP,1,0,-9.80,10.02,450,5,winner,0,0
285,2019.02.28 13:23:20,EURUSD,BUY,1,1.14114,1.13966,0.00147,4.3180,-0.00003,0.00034,24.27,1.14120,3.1266,8,13,4,0.8000,1.6014,50,-2e-05,-1.97,1.428571,5,3.1266,17.7674,0.0,1.0,55.5514,2019.03.04 08:03:37,-25.00,BASKET_SL,0,1,-25.00,3.30,512,5,steamroller_bsl,1,1
286,2019.03.04 13:20:03,EURUSD,SELL,1,1.13357,1.13453,-0.00096,-3.8133,0.00002,0.00025,16.73,1.13355,-2.6289,8,13,1,0.7800,1.4199,50,5e-05,-7.54,-0.264706,1,2.6289,1.6572,0.0,0.5,4.3567,2019.03.05 15:04:42,10.24,BASKET_TP,1,0,-1.28,10.24,308,3,winner,0,0
287,2019.03.05 18:08:53,EURUSD,SELL,1,1.12959,1.13114,-0.00155,-5.2362,-0.00000,0.00030,23.26,1.12957,-4.2267,8,18,2,0.7800,1.4205,50,-2e-05,6.53,0.2,2,4.2267,17.3167,1.306,0.4,73.1924,2019.03.07 12:45:40,10.05,BASKET_TP,1,0,-8.56,10.05,512,5,winner,0,0
288,2019.03.07 22:46:30,EURUSD,SELL,1,1.11911,1.12133,-0.00222,-18.3020,0.00001,0.00012,29.84,1.11910,-17.2895,13,22,4,0.7800,1.4206,50,1e-05,6.58,-0.6,3,17.2895,19.0824,0.0,0.3,329.9247,2019.03.08 16:25:41,-25.01,BASKET_SL,0,1,-25.01,4.59,212,5,steamroller_bsl,1,1
289,2019.03.08 20:21:13,EURUSD,BUY,1,1.12408,1.12331,0.00077,5.0128,-0.00001,0.00015,18.33,1.12409,3.6828,8,20,5,0.7600,1.2692,50,-2e-05,-11.51,0.25,1,3.6828,4.1207,0.0,0.2,15.1757,2019.03.11 09:43:38,10.07,BASKET_TP,1,0,-7.13,10.07,160,5,winner,0,0
290,2019.03.11 10:08:27,EURUSD,BUY,1,1.12483,1.12401,0.00082,2.8534,-0.00000,0.00029,27.16,1.12485,1.6125,8,10,1,0.7600,1.2695,50,1e-05,8.83,0.933333,2,1.6125,28.4965,8.241333,0.2,45.9505,2019.03.11 22:03:29,10.00,BASKET_TP,1,0,-9.20,10.00,143,5,winner,0,0
291,2019.03.12 06:38:42,EURUSD,SELL,1,1.12552,1.12557,-0.00005,-0.4999,0.00000,0.00010,22.44,1.12553,0.9796,8,6,2,0.7600,1.2694,50,0.0,-4.72,-0.655172,1,0.9796,0.7449,0.0,0.0,0.7297,2019.03.13 13:54:05,-25.27,BASKET_SL,0,1,-25.27,2.50,375,5,steamroller_bsl,1,1
292,2019.03.13 15:04:17,EURUSD,BUY,1,1.13059,1.12973,0.00086,2.6295,-0.00001,0.00033,19.09,1.13062,1.2840,8,15,3,0.7600,1.2683,50,-1e-05,-3.35,2.3,1,1.284,23.921,0.0,0.1,30.7146,2019.03.20 18:04:29,10.00,BASKET_TP,1,0,-0.85,10.00,1464,1,winner,0,0
293,2019.03.20 20:24:39,EURUSD,BUY,1,1.14246,1.13865,0.00381,5.9908,-0.00004,0.00064,29.57,1.14256,4.6839,8,20,3,0.7600,1.2679,50,-3e-05,10.48,0.939394,2,4.6839,32.8249,9.844848,0.6,153.7486,2019.03.22 08:30:37,-25.07,BASKET_SL,0,1,-25.07,3.03,434,5,steamroller_bsl,1,1
294,2019.03.22 10:40:30,EURUSD,SELL,1,1.13113,1.13471,-0.00359,-6.4729,0.00005,0.00055,19.10,1.13105,-5.5642,8,10,5,0.7600,1.2678,50,9e-05,-10.47,-0.140625,1,5.5642,2.791,0.0,0.9,15.53,2019.03.28 13:42:38,10.00,BASKET_TP,1,0,-1.55,10.00,1176,1,winner,0,0
295,2019.03.28 14:02:36,EURUSD,SELL,1,1.12225,1.12382,-0.00157,-2.3678,-0.00007,0.00066,16.80,1.12236,-1.2926,8,14,4,0.7600,1.2676,50,-0.00012,-2.3,0.2,2,1.2926,4.5231,0.0,2.4,5.8466,2019.04.01 15:21:29,10.04,BASKET_TP,1,0,-4.00,10.04,580,4,winner,0,0
296,2019.04.01 18:57:15,EURUSD,SELL,1,1.12076,1.12203,-0.00127,-6.7761,0.00001,0.00019,28.20,1.12074,-5.7520,8,18,1,0.7600,1.2676,50,8e-05,11.4,-0.712121,3,5.752,26.538,0.0,2.4,152.6466,2019.04.08 14:14:37,-25.03,BASKET_SL,0,1,-25.03,8.08,1383,5,steamroller_bsl,1,1
297,2019.04.08 15:53:27,EURUSD,BUY,1,1.12659,1.12485,0.00174,5.8855,-0.00002,0.00030,29.27,1.12661,4.7236,8,15,1,0.7400,1.1395,50,-3e-05,1.07,0.578947,1,4.7236,9.9104,0.619474,0.3,46.8126,2019.04.11 08:02:41,10.06,BASKET_TP,1,0,-11.58,10.06,770,4,winner,0,0
298,2019.04.11 09:18:21,EURUSD,BUY,1,1.12812,1.12780,0.00032,0.9172,-0.00000,0.00035,16.19,1.12815,-0.3276,8,9,4,0.7400,1.1397,50,2e-05,-13.08,0.166667,2,0.3276,2.9486,0.0,0.4,0.966,2019.04.12 01:52:19,10.03,BASKET_TP,1,0,-4.22,10.03,199,5,winner,0,0
299,2019.04.12 06:12:06,EURUSD,BUY,1,1.12894,1.12785,0.00108,10.0385,-0.00001,0.00011,20.29,1.12895,8.4917,8,6,5,0.7400,1.1386,50,-1e-05,4.1,-0.685714,3,8.4917,11.9229,0.0,0.3,101.2459,2019.04.12 09:38:31,10.12,BASKET_TP,1,0,-2.63,10.12,41,5,winner,0,0
300,2019.04.12 12:55:55,EURUSD,BUY,1,1.13132,1.12995,0.00136,4.7413,-0.00003,0.00029,27.26,1.13138,3.6427,8,12,5,0.7400,1.1390,50,-2e-05,6.97,1.636364,4,3.6427,33.4143,11.405455,0.8,121.7183,2019.04.18 09:01:41,-25.03,BASKET_SL,0,1,-25.03,9.32,1105,5,steamroller_bsl,1,1
301,2019.04.18 12:40:59,EURUSD,SELL,1,1.12537,1.12699,-0.00162,-7.1405,0.00001,0.00023,17.05,1.12536,-6.2284,8,12,4,0.7200,1.0290,50,4e-05,-10.21,-0.206897,1,6.2284,2.4571,0.0,0.4,15.3038,2019.04.23 14:26:30,10.00,BASKET_TP,1,0,-1.10,10.00,885,2,winner,0,0
302,2019.04.23 16:54:34,EURUSD,SELL,1,1.12063,1.12266,-0.00202,-6.1497,0.00001,0.00033,22.09,1.12060,-4.7647,8,16,2,0.7200,1.0289,50,0.0,5.04,0.434783,2,4.7647,16.619,2.191304,0.0,79.1846,2019.04.24 14:13:37,10.02,BASKET_TP,1,0,-3.87,10.02,256,3,winner,0,0
303,2019.04.24 15:25:37,EURUSD,SELL,1,1.11933,1.12045,-0.00112,-3.1839,-0.00000,0.00035,17.59,1.11937,-1.6535,8,15,3,0.7200,1.0290,50,-1e-05,-4.5,0.060606,3,1.6535,2.6194,0.0,0.3,4.3312,2019.04.24 17:26:40,10.04,BASKET_TP,1,0,-2.05,10.04,24,3,winner,0,0
304,2019.04.24 22:39:28,EURUSD,SELL,1,1.11530,1.11673,-0.00143,-7.3605,0.00001,0.00019,26.12,1.11528,-6.5254,18,22,3,0.7400,1.1386,50,1e-05,8.53,-0.457143,4,6.5254,20.7914,0.0,0.4,135.6719,2019.04.25 10:45:29,10.00,BASKET_TP,1,0,-2.16,10.00,146,4,winner,0,0
305,2019.04.25 13:59:30,EURUSD,SELL,1,1.11257,1.11386,-0.00128,-2.9605,0.00000,0.00043,29.42,1.11254,-2.0200,8,13,4,0.7400,1.1385,50,-1e-05,3.3,1.263158,5,2.02,22.3366,4.168421,0.5,45.1199,2019.04.26 13:30:38,10.01,BASKET_TP,1,0,-8.69,10.01,283,5,winner,0,0
306,2019.04.26 13:35:00,EURUSD,SELL,1,1.11367,1.11376,-0.00009,-0.1700,0.00008,0.00053,25.21,1.11367,1.1743,8,13,5,0.7600,1.2663,50,8e-05,-4.21,0.232558,6,1.1743,6.4192,0.0,4.8,7.538,2019.04.30 09:31:17,-25.02,BASKET_SL,0,1,-25.02,1.87,527,5,steamroller_bsl,1,1
307,2019.04.30 15:14:04,EURUSD,BUY,1,1.12211,1.12086,0.00125,3.5652,-0.00002,0.00035,21.05,1.12214,2.4528,8,15,2,0.7400,1.1385,50,-0.0001,-4.16,-0.339623,1,2.4528,2.1132,0.0,1.0,5.1833,2019.05.01 10:01:15,10.01,BASKET_TP,1,0,-6.94,10.01,226,5,winner,0,0
308,2019.05.01 12:25:36,EURUSD,BUY,1,1.12352,1.12270,0.00082,4.8994,-0.00001,0.00017,21.29,1.12354,3.5315,8,12,3,0.7600,1.2665,50,1e-05,0.24,-0.514286,2,3.5315,2.4629,0.0,0.2,8.6976,2019.05.01 19:00:03,10.07,BASKET_TP,1,0,-4.43,10.07,79,5,winner,0,0
309,2019.05.01 19:32:31,EURUSD,BUY,1,1.12515,1.12405,0.00111,1.8174,0.00008,0.00061,17.62,1.12504,0.5954,8,19,3,0.7600,1.2664,50,9e-05,-3.67,2.588235,3,0.5954,28.4312,0.0,2.7,16.9279,2019.05.02 14:35:40,-25.02,BASKET_SL,0,1,-25.02,0.00,229,5,steamroller_bsl,1,1
310,2019.05.02 19:00:41,EURUSD,SELL,1,1.11768,1.11868,-0.00100,-3.9513,0.00001,0.00025,17.84,1.11764,-3.0683,8,19,4,0.7400,1.1386,50,-7e-05,0.22,-0.590164,1,3.0683,2.4071,0.0,0.7,7.3856,2019.05.09 14:58:17,-25.73,BASKET_SL,0,1,-25.73,8.62,1391,5,steamroller_bsl,1,1
311,2019.05.09 17:14:19,EURUSD,BUY,1,1.12289,1.12102,0.00187,5.1683,0.00000,0.00036,16.86,1.12296,3.7879,8,17,4,0.7400,1.1361,50,-1e-05,-0.98,0.44,1,3.7879,5.947,0.0,0.1,22.5265,2019.05.13 13:40:20,10.05,BASKET_TP,1,0,-3.09,10.05,534,3,winner,0,0
312,2019.05.13 15:38:37,EURUSD,BUY,1,1.12536,1.12426,0.00110,3.0322,-0.00002,0.00036,26.42,1.12539,1.3853,8,15,1,0.7400,1.1362,50,-2e-05,9.56,0.0,2,1.3853,20.6663,0.0,0.4,28.6291,2019.05.15 12:29:40,-25.09,BASKET_SL,0,1,-25.09,2.56,538,5,steamroller_bsl,1,1
313,2019.05.15 14:34:27,EURUSD,SELL,1,1.11855,1.11965,-0.00110,-2.3285,0.00001,0.00047,14.07,1.11850,-1.4971,8,14,3,0.7200,1.0267,50,3e-05,-12.35,0.305556,1,1.4971,4.2298,0.0,0.3,6.3325,2019.05.16 15:13:31,10.07,BASKET_TP,1,0,-13.53,10.07,296,5,winner,0,0
314,2019.05.16 17:09:35,EURUSD,SELL,1,1.11779,1.11922,-0.00143,-5.1585,0.00000,0.00028,28.30,1.11778,-4.1148,8,17,4,0.7200,1.0269,50,-1e-05,14.23,-0.404255,2,4.1148,30.5887,0.0,0.2,125.8664,2019.05.28 08:18:59,10.26,BASKET_TP,1,0,-6.65,10.26,2197,5,winner,0,0
315,2019.05.28 08:46:33,EURUSD,SELL,1,1.11817,1.11844,-0.00026,-0.5629,0.00002,0.00047,24.12,1.11813,0.1803,8,8,2,0.7200,1.0275,50,2e-05,-4.18,0.678571,3,0.1803,8.5308,0.0,0.6,1.5381,2019.05.29 15:02:38,10.03,BASKET_TP,1,0,-2.35,10.03,363,2,winner,0,0
316,2019.05.29 15:50:31,EURUSD,SELL,1,1.11464,1.11524,-0.00060,-1.3045,0.00002,0.00046,28.38,1.11458,-0.2741,8,15,3,0.7200,1.0276,50,0.0,4.26,-0.021277,4,0.2741,10.5885,0.0,0.0,2.9023,2019.06.03 18:03:37,-25.05,BASKET_SL,0,1,-25.05,3.95,889,5,steamroller_bsl,1,1
317,2019.06.04 02:39:36,EURUSD,BUY,1,1.12484,1.12400,0.00083,4.5267,-0.00002,0.00018,27.79,1.12487,3.0687,8,2,2,0.7000,0.9325,50,-4e-05,-0.59,-0.608696,1,3.0687,1.6672,0.0,0.4,5.1161,2019.06.05 09:45:12,10.02,BASKET_TP,1,0,-5.40,10.02,374,3,winner,0,0
318,2019.06.05 11:25:34,EURUSD,BUY,1,1.12800,1.12693,0.00106,3.0993,-0.00001,0.00034,22.05,1.12802,1.9402,8,11,3,0.7000,0.9323,50,1e-05,-5.74,0.888889,2,1.9402,10.4739,0.0,0.2,20.3215,2019.06.05 13:25:18,10.07,BASKET_TP,1,0,-9.13,10.07,24,5,winner,0,0
319,2019.06.05 14:29:38,EURUSD,BUY,1,1.12838,1.12727,0.00110,1.3179,-0.00001,0.00084,24.29,1.12842,0.2099,8,14,3,0.7000,0.9324,50,0.0,2.24,1.470588,3,0.2099,20.7384,3.294118,0.0,4.353,2019.06.06 12:45:15,-25.07,BASKET_SL,0,1,-25.07,1.50,268,5,steamroller_bsl,1,1
320,2019.06.06 14:39:31,EURUSD,BUY,1,1.12697,1.12472,0.00225,1.5933,0.00007,0.00141,21.82,1.12676,0.6212,8,14,4,0.7000,0.9324,50,8e-05,-2.47,0.678571,4,0.6212,9.741,0.0,3.2,6.0511,2019.06.07 13:30:41,10.02,BASKET_TP,1,0,-1.48,10.02,275,2,winner,0,0
321,2019.06.07 16:48:27,EURUSD,BUY,1,1.13337,1.13013,0.00324,7.1672,-0.00003,0.00045,25.01,1.13343,6.0838,8,16,5,0.7200,1.0285,50,-0.0001,3.19,-0.680851,5,6.0838,11.401,0.0,5.0,69.3611,2019.06.11 19:43:37,10.09,BASKET_TP,1,0,-13.26,10.09,611,5,winner,0,0
322,2019.06.11 20:18:28,EURUSD,BUY,1,1.13315,1.13237,0.00079,4.6386,-0.00002,0.00017,27.36,1.13319,3.2753,8,20,2,0.7400,1.1383,50,1e-05,2.35,-0.622222,6,3.2753,8.6188,0.0,0.6,28.2292,2019.06.14 10:14:03,-25.04,BASKET_SL,0,1,-25.04,4.49,743,5,steamroller_bsl,1,1
323,2019.06.14 13:25:34,EURUSD,SELL,1,1.12632,1.12703,-0.00071,-2.2896,0.00002,0.00031,23.79,1.12630,-1.3514,8,13,5,0.7200,1.0286,50,4e-05,-3.57,0.823529,1,1.3514,9.4731,0.0,0.4,12.802,2019.06.21 14:45:39,-25.04,BASKET_SL,0,1,-25.04,8.44,1456,5,steamroller_bsl,1,1
324,2019.06.21 15:15:00,EURUSD,BUY,1,1.13214,1.13109,0.00105,2.1645,-0.00006,0.00049,29.97,1.13222,1.1386,8,15,5,0.7000,0.9337,50,-8e-05,6.18,0.580645,1,1.1386,19.7511,3.588387,0.8,22.4886,2019.06.21 18:11:24,10.02,BASKET_TP,1,0,-1.56,10.02,35,3,winner,0,0
325,2019.06.24 00:09:59,EURUSD,BUY,1,1.13737,1.13582,0.00154,7.4422,0.00001,0.00021,24.11,1.13736,6.0615,8,0,1,0.7000,0.9336,50,7e-05,-5.86,-0.571429,2,6.0615,3.2154,0.0,1.4,19.49,2019.06.26 16:47:35,10.01,BASKET_TP,1,0,-9.94,10.01,776,5,winner,0,0
326,2019.06.26 20:53:03,EURUSD,BUY,1,1.13721,1.13715,0.00005,0.2746,-0.00001,0.00019,26.56,1.13723,-1.2457,8,20,3,0.7000,0.9336,50,-2e-05,2.45,-0.095238,3,1.2457,6.9114,0.0,0.6,8.6096,2019.06.28 08:39:38,10.03,BASKET_TP,1,0,-4.33,10.03,429,4,winner,0,0
327,2019.06.28 11:28:24,EURUSD,BUY,1,1.13857,1.13781,0.00076,3.1273,-0.00002,0.00024,14.40,1.13862,1.8062,8,11,5,0.7000,0.9337,50,-1e-05,-12.16,0.263158,4,1.8062,5.1831,0.0,0.4,9.3618,2019.07.01 06:11:29,-25.02,BASKET_SL,0,1,-25.02,7.28,225,5,steamroller_bsl,1,1
328,2019.07.01 09:24:38,EURUSD,SELL,1,1.13251,1.13395,-0.00145,-3.3605,0.00000,0.00043,14.10,1.13247,-2.2120,8,9,1,0.6800,0.8506,50,2e-05,-0.3,0.791667,1,2.212,9.1697,0.0,0.2,20.2833,2019.07.01 16:01:19,10.00,BASKET_TP,1,0,-9.95,10.00,80,5,winner,0,0
329,2019.07.01 20:35:36,EURUSD,SELL,1,1.12871,1.13069,-0.00198,-12.3349,0.00002,0.00016,29.28,1.12871,-11.3467,9,20,1,0.6800,0.8506,50,2e-05,15.18,-0.627907,2,11.3467,34.3967,0.0,0.4,390.2888,2019.07.03 08:12:40,10.02,BASKET_TP,1,0,-10.23,10.02,427,5,winner,0,0
