basket_id,open_time,symbol,direction,open_level,ema_fast,ema_trend,ema_sep,ema_sep_atr,ema_slope,atr,adx,grid_center,dist_ema_trend_atr,spread_points,hour,dow,roll_wr,roll_pf,roll_n,ema_slope_accel,adx_accel,atr_expansion_rate,consecutive_same_dir,dist_ema_abs,impulse_score,adx_x_atr_expand,slope_x_consec,impulse_x_dist,close_time,profit,exit_reason,hit_tp,hit_bsl,mae,mfe,bars_alive,max_depth,label_class,y_steamroller,y_fail
1533,2025.03.07 11:04:34,EURUSD,BUY,1,1.08605,1.08351,0.00254,5.4026,-0.00000,0.00047,17.74,1.08607,4.4105,1,11,5,0.7000,0.9590,50,5e-05,-4.71,-0.253968,7,4.4105,5.1026,0.0,3.5,22.5051,2025.03.07 13:30:39,10.05,BASKET_TP,1,0,-3.03,10.05,30,4,winner,0,0
1534,2025.03.07 14:58:38,EURUSD,BUY,1,1.08618,1.08485,0.00133,1.1664,-0.00002,0.00114,25.96,1.08630,0.2091,1,14,5,0.7000,0.9591,50,-2e-05,8.22,1.425532,8,0.2091,34.9476,11.717872,1.6,7.3075,2025.03.10 11:49:19,10.06,BASKET_TP,1,0,-8.18,10.06,250,4,winner,0,0
1535,2025.03.10 12:49:38,EURUSD,BUY,1,1.08521,1.08443,0.00078,1.1010,0.00002,0.00070,25.76,1.08524,0.1997,1,12,1,0.7000,0.9592,50,4e-05,-0.2,-0.385965,9,0.1997,4.9499,0.0,3.6,0.9885,2025.03.11 07:43:28,10.00,BASKET_TP,1,0,-5.02,10.00,227,2,winner,0,0
1536,2025.03.11 10:07:36,EURUSD,BUY,1,1.09037,1.08757,0.00280,3.5414,-0.00006,0.00079,24.85,1.09044,2.6232,1,10,2,0.7200,1.0561,50,-8e-05,-0.91,0.128571,10,2.6232,7.7415,0.0,8.0,20.3075,2025.03.11 18:12:30,10.00,BASKET_TP,1,0,-2.28,10.00,97,2,winner,0,0
1537,2025.03.11 18:51:40,EURUSD,BUY,1,1.09349,1.09176,0.00173,3.2545,-0.00000,0.00053,25.66,1.09356,2.4099,2,18,2,0.7400,1.1682,50,6e-05,0.81,-0.329114,11,2.4099,8.3225,0.0,6.6,20.0563,2025.03.13 06:43:37,-25.04,BASKET_SL,0,1,-25.04,5.51,430,5,steamroller_bsl,1,1
1538,2025.03.13 07:16:37,EURUSD,SELL,1,1.08796,1.08859,-0.00063,-1.4389,0.00002,0.00044,16.51,1.08797,-0.5568,2,7,4,0.7400,1.1683,50,2e-05,-9.15,-0.169811,1,0.5568,0.8392,0.0,0.2,0.4673,2025.03.19 07:36:54,10.07,BASKET_TP,1,0,-22.48,10.07,1144,5,winner,0,1
1539,2025.03.19 09:52:40,EURUSD,SELL,1,1.09034,1.09179,-0.00145,-2.6905,0.00001,0.00054,16.02,1.09035,-1.6503,1,9,3,0.7400,1.1685,50,-1e-05,-0.49,0.227273,2,1.6503,3.7853,0.0,0.2,6.2469,2025.03.19 17:36:43,10.01,BASKET_TP,1,0,-1.23,10.01,93,2,winner,0,0
1540,2025.03.19 18:15:00,EURUSD,SELL,1,1.08785,1.08909,-0.00124,-1.7953,0.00011,0.00069,29.95,1.08785,-0.4739,2,18,3,0.7600,1.2994,50,0.0001,13.93,0.277778,3,0.4739,33.2563,3.869444,3.0,15.7601,2025.03.20 07:34:52,10.01,BASKET_TP,1,0,-8.94,10.01,159,5,winner,0,0
1541,2025.03.20 12:02:00,EURUSD,SELL,1,1.08467,1.08683,-0.00216,-4.1240,0.00003,0.00052,19.81,1.08467,-2.8878,1,12,4,0.7600,1.2993,50,-8e-05,-10.14,-0.246377,4,2.8878,3.5219,0.0,3.2,10.1707,2025.03.26 17:34:36,10.00,BASKET_TP,1,0,-0.86,10.00,1206,1,winner,0,0
1542,2025.03.26 23:22:14,EURUSD,SELL,1,1.07386,1.07545,-0.00159,-6.0377,-0.00001,0.00026,22.28,1.07387,-4.7485,11,23,3,0.7800,1.4536,50,-4e-05,2.47,-0.5,5,4.7485,9.0271,0.0,2.0,42.8653,2025.03.27 11:09:29,-25.00,BASKET_SL,0,1,-25.00,0.50,141,5,steamroller_bsl,1,1
1543,2025.03.27 12:56:59,EURUSD,BUY,1,1.07883,1.07770,0.00113,2.6733,-0.00001,0.00042,17.24,1.07879,1.3515,8,12,4,0.7600,1.2993,50,0.0,-5.04,0.615385,1,1.3515,6.9917,0.0,0.0,9.4493,2025.03.28 15:04:15,10.00,BASKET_TP,1,0,-3.44,10.00,313,2,winner,0,0
1544,2025.03.28 16:58:31,EURUSD,BUY,1,1.08261,1.08066,0.00195,3.7020,-0.00004,0.00053,20.09,1.08263,2.5211,10,16,5,0.7600,1.2989,50,-3e-05,2.85,0.261905,2,2.5211,10.2493,0.746429,0.6,25.8396,2025.03.31 08:07:41,10.03,BASKET_TP,1,0,-3.17,10.03,170,3,winner,0,0
1545,2025.03.31 08:18:17,EURUSD,BUY,1,1.08351,1.08324,0.00027,0.4298,-0.00004,0.00062,18.75,1.08363,-0.4557,8,8,1,0.7600,1.2988,50,0.0,-1.34,0.169811,3,0.4557,3.312,0.0,0.0,1.5093,2025.04.02 15:43:02,10.04,BASKET_TP,1,0,-20.06,10.04,665,5,winner,0,1
1546,2025.04.02 19:06:45,EURUSD,BUY,1,1.08536,1.08338,0.00198,5.4968,-0.00003,0.00036,23.97,1.08539,4.3080,8,19,3,0.7800,1.4536,50,1e-05,5.22,-0.419355,4,4.308,13.617,0.0,0.4,58.662,2025.04.02 21:13:27,10.28,BASKET_TP,1,0,-5.12,10.28,25,5,winner,0,0
1547,2025.04.02 21:26:58,EURUSD,BUY,1,1.08623,1.08441,0.00182,1.4217,0.00026,0.00128,19.39,1.08603,0.3613,8,21,3,0.7800,1.4529,50,0.00029,-4.58,2.555556,5,0.3613,31.0459,0.0,14.5,11.2169,2025.04.02 21:58:38,10.04,BASKET_TP,1,0,-9.20,10.04,6,4,winner,0,0
1548,2025.04.02 22:23:59,EURUSD,BUY,1,1.08427,1.08416,0.00011,0.0408,-0.00017,0.00271,16.84,1.08475,-0.8880,15,22,3,0.8000,1.6386,50,-0.00043,-2.55,1.117188,6,0.888,18.6939,0.0,25.8,16.6002,2025.04.03 02:31:58,10.00,BASKET_TP,1,0,-1.46,10.00,50,1,winner,0,0
1549,2025.04.03 05:09:30,EURUSD,BUY,1,1.09136,1.08861,0.00275,5.8937,-0.00001,0.00047,18.51,1.09136,4.7370,10,5,4,0.8000,1.6384,50,0.00016,1.67,-0.826568,7,4.737,9.6243,0.0,11.2,45.5901,2025.04.03 09:39:42,10.01,BASKET_TP,1,0,-0.39,10.01,54,1,winner,0,0
1550,2025.04.03 14:33:19,EURUSD,BUY,1,1.10937,1.10318,0.00620,4.0921,0.00000,0.00151,24.25,1.10949,3.2061,8,14,4,0.8000,1.6382,50,1e-05,5.74,2.212766,8,3.2061,38.5092,12.701277,0.8,123.4643,2025.04.04 04:39:27,10.06,BASKET_TP,1,0,-18.22,10.06,169,4,winner,0,0
1551,2025.04.04 06:50:00,EURUSD,BUY,1,1.10880,1.10707,0.00173,3.0703,-0.00010,0.00056,29.74,1.10890,1.5121,8,6,5,0.8000,1.6380,50,-0.0001,5.49,-0.629139,9,1.5121,16.858,0.0,9.0,25.491,2025.04.04 08:43:44,-25.12,BASKET_SL,0,1,-25.12,0.54,22,5,steamroller_bsl,1,1
1552,2025.04.04 11:56:30,EURUSD,SELL,1,1.10139,1.10317,-0.00178,-1.3152,0.00011,0.00135,27.98,1.10119,-0.4607,8,11,5,0.8000,1.6378,50,0.00021,-1.76,1.410714,1,0.4607,16.8223,0.0,2.1,7.75,2025.04.04 14:59:40,10.04,BASKET_TP,1,0,-15.19,10.04,36,3,winner,0,0
1553,2025.04.04 16:53:40,EURUSD,SELL,1,1.09957,1.10195,-0.00237,-1.6147,0.00009,0.00147,19.33,1.09940,-0.7869,8,16,5,0.8200,1.8639,50,-2e-05,-8.65,0.088889,2,0.7869,2.2856,0.0,0.4,1.7985,2025.04.06 22:00:00,11.69,BASKET_TP,1,0,-1.21,11.69,62,1,winner,0,0
1554,2025.04.06 23:01:56,EURUSD,SELL,1,1.09143,1.09551,-0.00408,-3.0982,-0.00001,0.00132,29.83,1.09150,-2.1553,8,23,0,0.8200,1.8708,50,-0.0001,10.5,-0.102041,3,2.1553,24.0388,0.0,3.0,51.8109,2025.04.07 00:14:15,-25.01,BASKET_SL,0,1,-25.01,1.79,14,5,steamroller_bsl,1,1
1555,2025.04.07 03:07:56,EURUSD,BUY,1,1.09658,1.09645,0.00012,0.1379,-0.00006,0.00088,19.28,1.09678,-0.7453,8,3,1,0.8200,1.8711,50,-5e-05,-10.55,-0.333333,1,0.7453,1.1863,0.0,0.5,0.8842,2025.04.08 07:10:37,10.00,BASKET_TP,1,0,-5.79,10.00,337,3,winner,0,0
1556,2025.04.08 08:19:39,EURUSD,BUY,1,1.09759,1.09602,0.00157,2.0310,0.00001,0.00077,28.58,1.09748,0.7771,8,8,2,0.8400,2.1543,50,7e-05,9.3,-0.125,2,0.7771,20.4943,0.0,1.4,15.9261,2025.04.08 15:24:38,-25.00,BASKET_SL,0,1,-25.00,8.20,85,5,steamroller_bsl,1,1
1557,2025.04.08 17:41:04,EURUSD,SELL,1,1.09119,1.09270,-0.00151,-2.2520,0.00004,0.00067,23.29,1.09108,-1.2492,9,17,2,0.8200,1.8712,50,3e-05,-5.29,-0.12987,1,1.2492,1.1123,0.0,0.3,1.3895,2025.04.09 01:28:36,-25.01,BASKET_SL,0,1,-25.01,1.59,93,4,steamroller_bsl,1,1
1558,2025.04.09 03:43:37,EURUSD,BUY,1,1.10173,1.09836,0.00337,4.6188,-0.00004,0.00073,23.10,1.10185,3.6343,8,3,3,0.8200,1.8714,50,-8e-05,-0.19,0.089552,1,3.6343,3.1041,0.0,0.8,11.2812,2025.04.09 11:10:40,10.01,BASKET_TP,1,0,-1.93,10.01,90,2,winner,0,0
1559,2025.04.09 11:23:27,EURUSD,BUY,1,1.10368,1.10299,0.00069,0.8245,0.00003,0.00084,26.77,1.10374,-0.2358,8,11,3,0.8200,1.8337,50,7e-05,3.67,0.150685,2,0.2358,10.6058,0.553014,1.4,2.5008,2025.04.10 08:40:36,10.05,BASKET_TP,1,0,-15.25,10.05,256,5,winner,0,0
1560,2025.04.11 06:01:26,EURUSD,BUY,1,1.13212,1.12784,0.00428,5.7499,0.00001,0.00074,25.22,1.13203,4.2944,10,6,5,0.8200,1.8335,50,-2e-05,-1.55,-0.119048,3,4.2944,2.7736,0.0,0.6,11.9109,2025.04.11 08:04:37,10.02,BASKET_TP,1,0,-23.98,10.02,24,5,winner,0,1
