basket_id,open_time,symbol,direction,warn_depth,max_depth,ema_sep_atr,ema_slope,atr,adx,dist_ema_trend_atr,spread_points,hour,dow,roll_wr,roll_pf,roll_n,ema_slope_accel,adx_accel,atr_expansion_rate,consecutive_same_dir,dist_ema_abs,impulse_score,is_sell,profit,hit_bsl,mae,mfe,bars_alive,label_class,y_steamroller,y_mid_steamroller
682,2021.03.19 15:04:37,EURUSD,SELL,5,5,-4.0261,0.00002,0.00035,22.41,-2.9739,1,15,5,0.7600,1.2679,50,1e-05,-4.41,0.296296,3,2.9739,5.3064,1.0,10.10,0,-7.55,10.10,71,winner,0,0
683,2021.03.22 00:10:00,EURUSD,SELL,2,5,-3.8106,0.00002,0.00022,29.97,-2.9960,2,0,1,0.7600,1.2682,50,0.0,7.56,-0.371429,4,2.996,17.869,1.0,-25.03,1,-25.03,9.72,206,steamroller_bsl,1,1
683,2021.03.22 00:10:00,EURUSD,SELL,3,5,-3.8106,0.00002,0.00022,29.97,-2.9960,2,0,1,0.7600,1.2682,50,0.0,7.56,-0.371429,4,2.996,17.869,1.0,-25.03,1,-25.03,9.72,206,steamroller_bsl,1,1
683,2021.03.22 00:10:00,EURUSD,SELL,4,5,-3.8106,0.00002,0.00022,29.97,-2.9960,2,0,1,0.7600,1.2682,50,0.0,7.56,-0.371429,4,2.996,17.869,1.0,-25.03,1,-25.03,9.72,206,steamroller_bsl,1,1
683,2021.03.22 00:10:00,EURUSD,SELL,5,5,-3.8106,0.00002,0.00022,29.97,-2.9960,2,0,1,0.7600,1.2682,50,0.0,7.56,-0.371429,4,2.996,17.869,1.0,-25.03,1,-25.03,9.72,206,steamroller_bsl,1,1
684,2021.03.22 19:05:34,EURUSD,BUY,2,5,7.7367,-0.00000,0.00016,15.68,6.3921,1,19,1,0.7400,1.1400,50,-2e-05,-14.29,-0.272727,1,6.3921,2.298,0.0,-25.00,1,-25.00,2.60,183,steamroller_bsl,1,1
684,2021.03.22 19:05:34,EURUSD,BUY,3,5,7.7367,-0.00000,0.00016,15.68,6.3921,1,19,1,0.7400,1.1400,50,-2e-05,-14.29,-0.272727,1,6.3921,2.298,0.0,-25.00,1,-25.00,2.60,183,steamroller_bsl,1,1
684,2021.03.22 19:05:34,EURUSD,BUY,4,5,7.7367,-0.00000,0.00016,15.68,6.3921,1,19,1,0.7400,1.1400,50,-2e-05,-14.29,-0.272727,1,6.3921,2.298,0.0,-25.00,1,-25.00,2.60,183,steamroller_bsl,1,1
684,2021.03.22 19:05:34,EURUSD,BUY,5,5,7.7367,-0.00000,0.00016,15.68,6.3921,1,19,1,0.7400,1.1400,50,-2e-05,-14.29,-0.272727,1,6.3921,2.298,0.0,-25.00,1,-25.00,2.60,183,steamroller_bsl,1,1
685,2021.03.23 12:30:00,EURUSD,SELL,2,2,-4.1948,0.00005,0.00038,28.55,-3.1150,1,12,2,0.7200,1.0301,50,5e-05,12.87,1.375,1,3.115,41.2688,1.0,10.01,0,-0.93,10.01,136,winner,0,0
686,2021.03.24 01:14:36,EURUSD,SELL,2,2,-3.5381,-0.00002,0.00024,25.12,-2.5101,1,1,3,0.7200,1.0298,50,-7e-05,-3.43,-0.368421,2,2.5101,2.3275,1.0,10.03,0,-0.69,10.03,426,winner,0,0
687,2021.03.25 18:16:59,EURUSD,SELL,2,3,-4.1757,0.00003,0.00039,17.44,-3.1012,1,18,4,0.7200,1.0298,50,5e-05,-7.68,0.625,3,3.1012,9.0253,1.0,10.01,0,-6.61,10.01,725,winner,0,0
687,2021.03.25 18:16:59,EURUSD,SELL,3,3,-4.1757,0.00003,0.00039,17.44,-3.1012,1,18,4,0.7200,1.0298,50,5e-05,-7.68,0.625,3,3.1012,9.0253,1.0,10.01,0,-6.61,10.01,725,winner,0,0
688,2021.03.30 09:54:40,EURUSD,SELL,2,5,-3.4484,0.00002,0.00038,26.49,-2.3480,1,9,2,0.7200,1.0297,50,-1e-05,9.05,-0.025641,4,2.348,20.787,1.0,10.05,0,-9.15,10.05,1118,winner,0,0
688,2021.03.30 09:54:40,EURUSD,SELL,3,5,-3.4484,0.00002,0.00038,26.49,-2.3480,1,9,2,0.7200,1.0297,50,-1e-05,9.05,-0.025641,4,2.348,20.787,1.0,10.05,0,-9.15,10.05,1118,winner,0,0
688,2021.03.30 09:54:40,EURUSD,SELL,4,5,-3.4484,0.00002,0.00038,26.49,-2.3480,1,9,2,0.7200,1.0297,50,-1e-05,9.05,-0.025641,4,2.348,20.787,1.0,10.05,0,-9.15,10.05,1118,winner,0,0
688,2021.03.30 09:54:40,EURUSD,SELL,5,5,-3.4484,0.00002,0.00038,26.49,-2.3480,1,9,2,0.7200,1.0297,50,-1e-05,9.05,-0.025641,4,2.348,20.787,1.0,10.05,0,-9.15,10.05,1118,winner,0,0
689,2021.04.05 09:25:24,EURUSD,SELL,2,5,-2.2516,0.00003,0.00033,28.59,-1.2128,1,9,1,0.7200,1.0293,50,1e-05,2.1,-0.131579,5,1.2128,7.1032,1.0,-25.00,1,-25.00,3.28,349,steamroller_bsl,1,1
689,2021.04.05 09:25:24,EURUSD,SELL,3,5,-2.2516,0.00003,0.00033,28.59,-1.2128,1,9,1,0.7200,1.0293,50,1e-05,2.1,-0.131579,5,1.2128,7.1032,1.0,-25.00,1,-25.00,3.28,349,steamroller_bsl,1,1
689,2021.04.05 09:25:24,EURUSD,SELL,4,5,-2.2516,0.00003,0.00033,28.59,-1.2128,1,9,1,0.7200,1.0293,50,1e-05,2.1,-0.131579,5,1.2128,7.1032,1.0,-25.00,1,-25.00,3.28,349,steamroller_bsl,1,1
689,2021.04.05 09:25:24,EURUSD,SELL,5,5,-2.2516,0.00003,0.00033,28.59,-1.2128,1,9,1,0.7200,1.0293,50,1e-05,2.1,-0.131579,5,1.2128,7.1032,1.0,-25.00,1,-25.00,3.28,349,steamroller_bsl,1,1
690,2021.04.06 22:37:22,EURUSD,BUY,2,4,10.2785,0.00000,0.00015,18.05,8.6666,4,22,2,0.7000,0.9341,50,-3e-05,-10.54,-0.545455,1,8.6666,2.9667,0.0,10.02,0,-1.78,10.02,155,winner,0,0
690,2021.04.06 22:37:22,EURUSD,BUY,3,4,10.2785,0.00000,0.00015,18.05,8.6666,4,22,2,0.7000,0.9341,50,-3e-05,-10.54,-0.545455,1,8.6666,2.9667,0.0,10.02,0,-1.78,10.02,155,winner,0,0
690,2021.04.06 22:37:22,EURUSD,BUY,4,4,10.2785,0.00000,0.00015,18.05,8.6666,4,22,2,0.7000,0.9341,50,-3e-05,-10.54,-0.545455,1,8.6666,2.9667,0.0,10.02,0,-1.78,10.02,155,winner,0,0
691,2021.04.07 12:57:05,EURUSD,BUY,2,5,2.7879,0.00001,0.00037,22.46,1.7646,1,12,3,0.7000,0.9341,50,1e-05,4.41,1.466667,2,1.7646,25.0278,0.0,10.08,0,-8.37,10.08,311,winner,0,0
691,2021.04.07 12:57:05,EURUSD,BUY,3,5,2.7879,0.00001,0.00037,22.46,1.7646,1,12,3,0.7000,0.9341,50,1e-05,4.41,1.466667,2,1.7646,25.0278,0.0,10.08,0,-8.37,10.08,311,winner,0,0
691,2021.04.07 12:57:05,EURUSD,BUY,4,5,2.7879,0.00001,0.00037,22.46,1.7646,1,12,3,0.7000,0.9341,50,1e-05,4.41,1.466667,2,1.7646,25.0278,0.0,10.08,0,-8.37,10.08,311,winner,0,0
691,2021.04.07 12:57:05,EURUSD,BUY,5,5,2.7879,0.00001,0.00037,22.46,1.7646,1,12,3,0.7000,0.9341,50,1e-05,4.41,1.466667,2,1.7646,25.0278,0.0,10.08,0,-8.37,10.08,311,winner,0,0
692,2021.04.08 20:29:00,EURUSD,BUY,2,5,5.3125,-0.00002,0.00020,29.36,4.2636,1,20,4,0.7000,0.9343,50,-3e-05,6.9,-0.459459,3,4.2636,16.6659,0.0,10.04,0,-18.16,10.04,782,winner,0,0
692,2021.04.08 20:29:00,EURUSD,BUY,3,5,5.3125,-0.00002,0.00020,29.36,4.2636,1,20,4,0.7000,0.9343,50,-3e-05,6.9,-0.459459,3,4.2636,16.6659,0.0,10.04,0,-18.16,10.04,782,winner,0,0
692,2021.04.08 20:29:00,EURUSD,BUY,4,5,5.3125,-0.00002,0.00020,29.36,4.2636,1,20,4,0.7000,0.9343,50,-3e-05,6.9,-0.459459,3,4.2636,16.6659,0.0,10.04,0,-18.16,10.04,782,winner,0,0
692,2021.04.08 20:29:00,EURUSD,BUY,5,5,5.3125,-0.00002,0.00020,29.36,4.2636,1,20,4,0.7000,0.9343,50,-3e-05,6.9,-0.459459,3,4.2636,16.6659,0.0,10.04,0,-18.16,10.04,782,winner,0,0
694,2021.04.19 13:15:36,EURUSD,BUY,2,4,6.5109,-0.00001,0.00037,27.89,5.4552,1,13,1,0.7200,1.0295,50,3e-05,10.19,-0.195652,5,5.4552,24.5438,0.0,10.01,0,-3.99,10.01,170,winner,0,0
694,2021.04.19 13:15:36,EURUSD,BUY,3,4,6.5109,-0.00001,0.00037,27.89,5.4552,1,13,1,0.7200,1.0295,50,3e-05,10.19,-0.195652,5,5.4552,24.5438,0.0,10.01,0,-3.99,10.01,170,winner,0,0
694,2021.04.19 13:15:36,EURUSD,BUY,4,4,6.5109,-0.00001,0.00037,27.89,5.4552,1,13,1,0.7200,1.0295,50,3e-05,10.19,-0.195652,5,5.4552,24.5438,0.0,10.01,0,-3.99,10.01,170,winner,0,0
695,2021.04.20 06:30:30,EURUSD,BUY,2,5,6.6156,-0.00002,0.00016,19.54,5.5081,1,6,2,0.7400,1.1393,50,-1e-05,-8.35,-0.567568,6,5.5081,4.477,0.0,10.06,0,-4.09,10.06,26,winner,0,0
695,2021.04.20 06:30:30,EURUSD,BUY,3,5,6.6156,-0.00002,0.00016,19.54,5.5081,1,6,2,0.7400,1.1393,50,-1e-05,-8.35,-0.567568,6,5.5081,4.477,0.0,10.06,0,-4.09,10.06,26,winner,0,0
695,2021.04.20 06:30:30,EURUSD,BUY,4,5,6.6156,-0.00002,0.00016,19.54,5.5081,1,6,2,0.7400,1.1393,50,-1e-05,-8.35,-0.567568,6,5.5081,4.477,0.0,10.06,0,-4.09,10.06,26,winner,0,0
695,2021.04.20 06:30:30,EURUSD,BUY,5,5,6.6156,-0.00002,0.00016,19.54,5.5081,1,6,2,0.7400,1.1393,50,-1e-05,-8.35,-0.567568,6,5.5081,4.477,0.0,10.06,0,-4.09,10.06,26,winner,0,0
696,2021.04.20 10:24:59,EURUSD,BUY,2,5,1.5657,-0.00005,0.00045,14.72,0.1561,1,10,2,0.7600,1.2676,50,-3e-05,-4.82,1.8125,7,0.1561,21.964,0.0,10.05,0,-23.65,10.05,619,winner,0,0
696,2021.04.20 10:24:59,EURUSD,BUY,3,5,1.5657,-0.00005,0.00045,14.72,0.1561,1,10,2,0.7600,1.2676,50,-3e-05,-4.82,1.8125,7,0.1561,21.964,0.0,10.05,0,-23.65,10.05,619,winner,0,0
696,2021.04.20 10:24:59,EURUSD,BUY,4,5,1.5657,-0.00005,0.00045,14.72,0.1561,1,10,2,0.7600,1.2676,50,-3e-05,-4.82,1.8125,7,0.1561,21.964,0.0,10.05,0,-23.65,10.05,619,winner,0,0
696,2021.04.20 10:24:59,EURUSD,BUY,5,5,1.5657,-0.00005,0.00045,14.72,0.1561,1,10,2,0.7600,1.2676,50,-3e-05,-4.82,1.8125,7,0.1561,21.964,0.0,10.05,0,-23.65,10.05,619,winner,0,0
697,2021.04.22 14:19:27,EURUSD,BUY,2,5,1.2590,0.00001,0.00065,22.68,0.2593,8,14,4,0.7600,1.2676,50,6e-05,7.96,0.444444,8,0.2593,25.0293,0.0,10.04,0,-21.06,10.04,222,winner,0,0
697,2021.04.22 14:19:27,EURUSD,BUY,3,5,1.2590,0.00001,0.00065,22.68,0.2593,8,14,4,0.7600,1.2676,50,6e-05,7.96,0.444444,8,0.2593,25.0293,0.0,10.04,0,-21.06,10.04,222,winner,0,0
697,2021.04.22 14:19:27,EURUSD,BUY,4,5,1.2590,0.00001,0.00065,22.68,0.2593,8,14,4,0.7600,1.2676,50,6e-05,7.96,0.444444,8,0.2593,25.0293,0.0,10.04,0,-21.06,10.04,222,winner,0,0
697,2021.04.22 14:19:27,EURUSD,BUY,5,5,1.2590,0.00001,0.00065,22.68,0.2593,8,14,4,0.7600,1.2676,50,6e-05,7.96,0.444444,8,0.2593,25.0293,0.0,10.04,0,-21.06,10.04,222,winner,0,0
698,2021.04.23 11:20:32,EURUSD,BUY,2,3,5.6909,-0.00003,0.00026,17.52,4.4476,10,11,5,0.7800,1.4192,50,-4e-05,-5.16,-0.6,9,4.4476,6.0119,0.0,10.01,0,-1.42,10.01,91,winner,0,0
698,2021.04.23 11:20:32,EURUSD,BUY,3,3,5.6909,-0.00003,0.00026,17.52,4.4476,10,11,5,0.7800,1.4192,50,-4e-05,-5.16,-0.6,9,4.4476,6.0119,0.0,10.01,0,-1.42,10.01,91,winner,0,0
699,2021.04.25 22:05:00,EURUSD,BUY,2,5,6.4383,0.00002,0.00024,24.39,5.2179,6,22,0,0.7800,1.4191,50,5e-05,6.87,-0.076923,10,5.2179,20.5445,0.0,10.04,0,-16.46,10.04,834,winner,0,0
699,2021.04.25 22:05:00,EURUSD,BUY,3,5,6.4383,0.00002,0.00024,24.39,5.2179,6,22,0,0.7800,1.4191,50,5e-05,6.87,-0.076923,10,5.2179,20.5445,0.0,10.04,0,-16.46,10.04,834,winner,0,0
699,2021.04.25 22:05:00,EURUSD,BUY,4,5,6.4383,0.00002,0.00024,24.39,5.2179,6,22,0,0.7800,1.4191,50,5e-05,6.87,-0.076923,10,5.2179,20.5445,0.0,10.04,0,-16.46,10.04,834,winner,0,0
699,2021.04.25 22:05:00,EURUSD,BUY,5,5,6.4383,0.00002,0.00024,24.39,5.2179,6,22,0,0.7800,1.4191,50,5e-05,6.87,-0.076923,10,5.2179,20.5445,0.0,10.04,0,-16.46,10.04,834,winner,0,0
700,2021.04.29 07:10:00,EURUSD,BUY,2,5,0.9015,-0.00005,0.00023,28.39,-0.9688,1,7,4,0.7800,1.4189,50,-7e-05,4.0,-0.041667,11,0.9688,14.4422,0.0,-25.08,1,-25.08,5.37,380,steamroller_bsl,1,1
700,2021.04.29 07:10:00,EURUSD,BUY,3,5,0.9015,-0.00005,0.00023,28.39,-0.9688,1,7,4,0.7800,1.4189,50,-7e-05,4.0,-0.041667,11,0.9688,14.4422,0.0,-25.08,1,-25.08,5.37,380,steamroller_bsl,1,1
700,2021.04.29 07:10:00,EURUSD,BUY,4,5,0.9015,-0.00005,0.00023,28.39,-0.9688,1,7,4,0.7800,1.4189,50,-7e-05,4.0,-0.041667,11,0.9688,14.4422,0.0,-25.08,1,-25.08,5.37,380,steamroller_bsl,1,1
700,2021.04.29 07:10:00,EURUSD,BUY,5,5,0.9015,-0.00005,0.00023,28.39,-0.9688,1,7,4,0.7800,1.4189,50,-7e-05,4.0,-0.041667,11,0.9688,14.4422,0.0,-25.08,1,-25.08,5.37,380,steamroller_bsl,1,1
701,2021.05.02 22:05:00,EURUSD,SELL,2,5,-5.9229,0.00005,0.00028,17.12,-4.5216,28,22,0,0.7600,1.2673,50,0.0001,-11.27,0.217391,1,4.5216,4.8043,1.0,10.06,0,-23.44,10.06,415,winner,0,0
701,2021.05.02 22:05:00,EURUSD,SELL,3,5,-5.9229,0.00005,0.00028,17.12,-4.5216,28,22,0,0.7600,1.2673,50,0.0001,-11.27,0.217391,1,4.5216,4.8043,1.0,10.06,0,-23.44,10.06,415,winner,0,0
701,2021.05.02 22:05:00,EURUSD,SELL,4,5,-5.9229,0.00005,0.00028,17.12,-4.5216,28,22,0,0.7600,1.2673,50,0.0001,-11.27,0.217391,1,4.5216,4.8043,1.0,10.06,0,-23.44,10.06,415,winner,0,0
701,2021.05.02 22:05:00,EURUSD,SELL,5,5,-5.9229,0.00005,0.00028,17.12,-4.5216,28,22,0,0.7600,1.2673,50,0.0001,-11.27,0.217391,1,4.5216,4.8043,1.0,10.06,0,-23.44,10.06,415,winner,0,0
702,2021.05.04 11:29:22,EURUSD,SELL,2,5,-6.0133,-0.00002,0.00028,19.21,-4.6912,1,11,2,0.7600,1.2675,50,-7e-05,2.09,0.0,2,4.6912,7.0528,1.0,10.07,0,-8.58,10.07,244,winner,0,0
702,2021.05.04 11:29:22,EURUSD,SELL,3,5,-6.0133,-0.00002,0.00028,19.21,-4.6912,1,11,2,0.7600,1.2675,50,-7e-05,2.09,0.0,2,4.6912,7.0528,1.0,10.07,0,-8.58,10.07,244,winner,0,0
702,2021.05.04 11:29:22,EURUSD,SELL,4,5,-6.0133,-0.00002,0.00028,19.21,-4.6912,1,11,2,0.7600,1.2675,50,-7e-05,2.09,0.0,2,4.6912,7.0528,1.0,10.07,0,-8.58,10.07,244,winner,0,0
702,2021.05.04 11:29:22,EURUSD,SELL,5,5,-6.0133,-0.00002,0.00028,19.21,-4.6912,1,11,2,0.7600,1.2675,50,-7e-05,2.09,0.0,2,4.6912,7.0528,1.0,10.07,0,-8.58,10.07,244,winner,0,0
703,2021.05.05 09:58:37,EURUSD,SELL,2,5,-3.7205,0.00002,0.00036,27.65,-2.9639,1,9,3,0.7800,1.4189,50,4e-05,8.44,0.285714,3,2.9639,22.3781,1.0,-25.03,1,-25.03,5.82,324,steamroller_bsl,1,1
703,2021.05.05 09:58:37,EURUSD,SELL,3,5,-3.7205,0.00002,0.00036,27.65,-2.9639,1,9,3,0.7800,1.4189,50,4e-05,8.44,0.285714,3,2.9639,22.3781,1.0,-25.03,1,-25.03,5.82,324,steamroller_bsl,1,1
703,2021.05.05 09:58:37,EURUSD,SELL,4,5,-3.7205,0.00002,0.00036,27.65,-2.9639,1,9,3,0.7800,1.4189,50,4e-05,8.44,0.285714,3,2.9639,22.3781,1.0,-25.03,1,-25.03,5.82,324,steamroller_bsl,1,1
703,2021.05.05 09:58:37,EURUSD,SELL,5,5,-3.7205,0.00002,0.00036,27.65,-2.9639,1,9,3,0.7800,1.4189,50,4e-05,8.44,0.285714,3,2.9639,22.3781,1.0,-25.03,1,-25.03,5.82,324,steamroller_bsl,1,1
705,2021.05.09 23:29:28,EURUSD,BUY,2,5,5.7319,0.00002,0.00027,21.17,4.6050,1,23,0,0.7600,1.2674,50,3e-05,-0.15,-0.341463,2,4.605,2.4512,0.0,10.11,0,-17.99,10.11,463,winner,0,0
705,2021.05.09 23:29:28,EURUSD,BUY,3,5,5.7319,0.00002,0.00027,21.17,4.6050,1,23,0,0.7600,1.2674,50,3e-05,-0.15,-0.341463,2,4.605,2.4512,0.0,10.11,0,-17.99,10.11,463,winner,0,0
705,2021.05.09 23:29:28,EURUSD,BUY,4,5,5.7319,0.00002,0.00027,21.17,4.6050,1,23,0,0.7600,1.2674,50,3e-05,-0.15,-0.341463,2,4.605,2.4512,0.0,10.11,0,-17.99,10.11,463,winner,0,0
705,2021.05.09 23:29:28,EURUSD,BUY,5,5,5.7319,0.00002,0.00027,21.17,4.6050,1,23,0,0.7600,1.2674,50,3e-05,-0.15,-0.341463,2,4.605,2.4512,0.0,10.11,0,-17.99,10.11,463,winner,0,0
706,2021.05.11 14:11:40,EURUSD,BUY,2,5,1.7321,0.00000,0.00055,29.76,1.3445,1,14,2,0.7600,1.2675,50,-2e-05,8.59,1.037037,3,1.3445,29.5865,0.0,-25.10,1,-25.10,7.50,280,steamroller_bsl,1,1
706,2021.05.11 14:11:40,EURUSD,BUY,3,5,1.7321,0.00000,0.00055,29.76,1.3445,1,14,2,0.7600,1.2675,50,-2e-05,8.59,1.037037,3,1.3445,29.5865,0.0,-25.10,1,-25.10,7.50,280,steamroller_bsl,1,1
706,2021.05.11 14:11:40,EURUSD,BUY,4,5,1.7321,0.00000,0.00055,29.76,1.3445,1,14,2,0.7600,1.2675,50,-2e-05,8.59,1.037037,3,1.3445,29.5865,0.0,-25.10,1,-25.10,7.50,280,steamroller_bsl,1,1
706,2021.05.11 14:11:40,EURUSD,BUY,5,5,1.7321,0.00000,0.00055,29.76,1.3445,1,14,2,0.7600,1.2675,50,-2e-05,8.59,1.037037,3,1.3445,29.5865,0.0,-25.10,1,-25.10,7.50,280,steamroller_bsl,1,1
707,2021.05.12 18:04:34,EURUSD,SELL,2,4,-6.7693,-0.00006,0.00039,29.42,-5.7679,1,18,3,0.7400,1.1392,50,-6e-05,-0.34,-0.290909,1,5.7679,2.542,1.0,10.03,0,-9.81,10.03,189,winner,0,0
707,2021.05.12 18:04:34,EURUSD,SELL,3,4,-6.7693,-0.00006,0.00039,29.42,-5.7679,1,18,3,0.7400,1.1392,50,-6e-05,-0.34,-0.290909,1,5.7679,2.542,1.0,10.03,0,-9.81,10.03,189,winner,0,0
707,2021.05.12 18:04:34,EURUSD,SELL,4,4,-6.7693,-0.00006,0.00039,29.42,-5.7679,1,18,3,0.7400,1.1392,50,-6e-05,-0.34,-0.290909,1,5.7679,2.542,1.0,10.03,0,-9.81,10.03,189,winner,0,0
708,2021.05.13 12:02:38,EURUSD,SELL,2,5,-2.8069,0.00002,0.00031,21.33,-1.8148,1,12,4,0.7400,1.1391,50,8e-05,-8.09,-0.205128,2,1.8148,2.2537,1.0,-25.01,1,-25.01,7.34,258,steamroller_bsl,1,1
708,2021.05.13 12:02:38,EURUSD,SELL,3,5,-2.8069,0.00002,0.00031,21.33,-1.8148,1,12,4,0.7400,1.1391,50,8e-05,-8.09,-0.205128,2,1.8148,2.2537,1.0,-25.01,1,-25.01,7.34,258,steamroller_bsl,1,1
708,2021.05.13 12:02:38,EURUSD,SELL,4,5,-2.8069,0.00002,0.00031,21.33,-1.8148,1,12,4,0.7400,1.1391,50,8e-05,-8.09,-0.205128,2,1.8148,2.2537,1.0,-25.01,1,-25.01,7.34,258,steamroller_bsl,1,1
708,2021.05.13 12:02:38,EURUSD,SELL,5,5,-2.8069,0.00002,0.00031,21.33,-1.8148,1,12,4,0.7400,1.1391,50,8e-05,-8.09,-0.205128,2,1.8148,2.2537,1.0,-25.01,1,-25.01,7.34,258,steamroller_bsl,1,1
709,2021.05.14 17:38:23,EURUSD,BUY,2,2,4.2717,0.00001,0.00028,26.60,3.2364,1,17,5,0.7200,1.0293,50,-1e-05,5.27,-0.096774,1,3.2364,11.9491,0.0,10.00,0,-1.68,10.00,452,winner,0,0
710,2021.05.18 11:14:38,EURUSD,BUY,2,4,7.2385,-0.00002,0.00034,25.33,6.1337,1,11,2,0.7200,1.0292,50,-3e-05,-1.27,0.214286,2,6.1337,4.9763,0.0,10.09,0,-3.19,10.09,175,winner,0,0
710,2021.05.18 11:14:38,EURUSD,BUY,3,4,7.2385,-0.00002,0.00034,25.33,6.1337,1,11,2,0.7200,1.0292,50,-3e-05,-1.27,0.214286,2,6.1337,4.9763,0.0,10.09,0,-3.19,10.09,175,winner,0,0
710,2021.05.18 11:14:38,EURUSD,BUY,4,4,7.2385,-0.00002,0.00034,25.33,6.1337,1,11,2,0.7200,1.0292,50,-3e-05,-1.27,0.214286,2,6.1337,4.9763,0.0,10.09,0,-3.19,10.09,175,winner,0,0
711,2021.05.19 02:25:00,EURUSD,BUY,2,5,0.8784,-0.00004,0.00031,28.49,-0.2894,1,2,3,0.7200,1.0294,50,-2e-05,3.16,-0.088235,3,0.2894,8.0923,0.0,10.01,0,-22.85,10.01,561,winner,0,0
711,2021.05.19 02:25:00,EURUSD,BUY,3,5,0.8784,-0.00004,0.00031,28.49,-0.2894,1,2,3,0.7200,1.0294,50,-2e-05,3.16,-0.088235,3,0.2894,8.0923,0.0,10.01,0,-22.85,10.01,561,winner,0,0
711,2021.05.19 02:25:00,EURUSD,BUY,4,5,0.8784,-0.00004,0.00031,28.49,-0.2894,1,2,3,0.7200,1.0294,50,-2e-05,3.16,-0.088235,3,0.2894,8.0923,0.0,10.01,0,-22.85,10.01,561,winner,0,0
711,2021.05.19 02:25:00,EURUSD,BUY,5,5,0.8784,-0.00004,0.00031,28.49,-0.2894,1,2,3,0.7200,1.0294,50,-2e-05,3.16,-0.088235,3,0.2894,8.0923,0.0,10.01,0,-22.85,10.01,561,winner,0,0
712,2021.05.21 03:00:34,EURUSD,BUY,2,5,2.8734,-0.00001,0.00024,22.21,1.9335,1,3,5,0.7200,1.0294,50,3e-05,-6.28,-0.225806,4,1.9335,2.7834,0.0,-25.00,1,-25.00,5.60,142,steamroller_bsl,1,1
712,2021.05.21 03:00:34,EURUSD,BUY,3,5,2.8734,-0.00001,0.00024,22.21,1.9335,1,3,5,0.7200,1.0294,50,3e-05,-6.28,-0.225806,4,1.9335,2.7834,0.0,-25.00,1,-25.00,5.60,142,steamroller_bsl,1,1
712,2021.05.21 03:00:34,EURUSD,BUY,4,5,2.8734,-0.00001,0.00024,22.21,1.9335,1,3,5,0.7200,1.0294,50,3e-05,-6.28,-0.225806,4,1.9335,2.7834,0.0,-25.00,1,-25.00,5.60,142,steamroller_bsl,1,1
712,2021.05.21 03:00:34,EURUSD,BUY,5,5,2.8734,-0.00001,0.00024,22.21,1.9335,1,3,5,0.7200,1.0294,50,3e-05,-6.28,-0.225806,4,1.9335,2.7834,0.0,-25.00,1,-25.00,5.60,142,steamroller_bsl,1,1
713,2021.05.21 16:05:37,EURUSD,SELL,2,5,-3.3864,0.00003,0.00058,28.34,-2.4144,9,16,5,0.7000,0.9344,50,4e-05,6.13,1.416667,1,2.4144,27.9303,1.0,10.20,0,-14.80,10.20,865,winner,0,0
713,2021.05.21 16:05:37,EURUSD,SELL,3,5,-3.3864,0.00003,0.00058,28.34,-2.4144,9,16,5,0.7000,0.9344,50,4e-05,6.13,1.416667,1,2.4144,27.9303,1.0,10.20,0,-14.80,10.20,865,winner,0,0
713,2021.05.21 16:05:37,EURUSD,SELL,4,5,-3.3864,0.00003,0.00058,28.34,-2.4144,9,16,5,0.7000,0.9344,50,4e-05,6.13,1.416667,1,2.4144,27.9303,1.0,10.20,0,-14.80,10.20,865,winner,0,0
713,2021.05.21 16:05:37,EURUSD,SELL,5,5,-3.3864,0.00003,0.00058,28.34,-2.4144,9,16,5,0.7000,0.9344,50,4e-05,6.13,1.416667,1,2.4144,27.9303,1.0,10.20,0,-14.80,10.20,865,winner,0,0
714,2021.05.26 21:06:37,EURUSD,SELL,2,5,-6.6541,0.00001,0.00021,28.46,-5.6126,1,21,3,0.7000,0.9348,50,-2e-05,0.12,-0.637931,2,5.6126,2.8432,1.0,10.14,0,-6.41,10.14,403,winner,0,0
714,2021.05.26 21:06:37,EURUSD,SELL,3,5,-6.6541,0.00001,0.00021,28.46,-5.6126,1,21,3,0.7000,0.9348,50,-2e-05,0.12,-0.637931,2,5.6126,2.8432,1.0,10.14,0,-6.41,10.14,403,winner,0,0
714,2021.05.26 21:06:37,EURUSD,SELL,4,5,-6.6541,0.00001,0.00021,28.46,-5.6126,1,21,3,0.7000,0.9348,50,-2e-05,0.12,-0.637931,2,5.6126,2.8432,1.0,10.14,0,-6.41,10.14,403,winner,0,0
714,2021.05.26 21:06:37,EURUSD,SELL,5,5,-6.6541,0.00001,0.00021,28.46,-5.6126,1,21,3,0.7000,0.9348,50,-2e-05,0.12,-0.637931,2,5.6126,2.8432,1.0,10.14,0,-6.41,10.14,403,winner,0,0
715,2021.05.28 08:35:36,EURUSD,SELL,2,3,-0.6911,0.00004,0.00047,27.37,0.1751,9,8,5,0.7200,1.0307,50,3e-05,-1.09,1.238095,3,0.1751,14.2247,1.0,10.04,0,-3.37,10.04,51,winner,0,0
715,2021.05.28 08:35:36,EURUSD,SELL,3,3,-0.6911,0.00004,0.00047,27.37,0.1751,9,8,5,0.7200,1.0307,50,3e-05,-1.09,1.238095,3,0.1751,14.2247,1.0,10.04,0,-3.37,10.04,51,winner,0,0
